,FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,DeltaOwn,Value,NumTrades,TradeToFileTime,ValueOwned,VolumeVolatility,PriceVolatility,%FuturePriceChange
13384,2021-08-27,2021-08-26,VZIO,Vizio Holding Corp.,"V-Tw Holdings, LLC",10%,S - Sale,20.5,-603.0,12281291.0,-0.004909666212719308,-12361.5,5,1,251766465.5,0.3650560288859166,0.020095566290768804,3.9267734152581344
13385,2021-08-27,2021-08-25,EBAY,Ebay Inc,Bates Anthony John,Dir,S - Sale,74.12,-19060.0,20500.0,-48.179979777553086,-1412727.2000000002,2,2,1519460.0,0.07866715540920431,0.01851102579424185,-3.3650747982169524
13386,2021-08-27,2021-08-25,SHC,Sotera Health Co,Rutz Michael P,Pres of Sterigenics,S - Sale+OE,25.03,-67000.0,554043.0,-10.788302903341636,-1677010.0,1,2,13867696.290000001,0.40838078060146293,0.02158937075227109,-8.231954517237373
13387,2021-08-27,2021-08-25,LAZY,"Lazydays Holdings, Inc.",Murnane William P,CEO,S - Sale+OE,25.33,-20927.0,231678.0,-8.284475762554186,-530080.9099999999,1,2,5868403.739999999,0.6154414502095675,0.023903401932520853,-17.358885786159796
13388,2021-08-27,2021-08-26,CARS,Cars.Com Inc.,Miller Douglas Neal,Chief Revenue Officer,S - Sale,12.01,-8399.0,225778.0,-3.586603295797623,-100871.99,1,1,2711593.78,0.3409176342859499,0.03018412173892979,-0.18339451945823346
13389,2021-08-27,2021-08-26,SCPS,Scopus Biopharma Inc.,Lamstein Joshua R,"COB, 10%",P - Purchase,4.95,400.0,119997.0,0.33445654991345936,1980.0,4,1,593985.15,0.8682750611750272,0.05397375856950768,-37.38794801677061
13390,2021-08-27,2021-08-26,NSIT,Insight Enterprises Inc,Bryan Glynis,CFO,S - Sale,98.45,-5000.0,72139.0,-6.481805571760069,-492250.0,2,1,7102084.55,0.5676926247990002,0.01772359386138634,2.8932756039219663
13391,2021-08-27,2021-08-27,PCH,Potlatchdeltic Corp,Tyler Michele,"VP, GC Corp Sec",S - Sale,51.65,-262.0,8185.0,-3.101692908724991,-13532.3,1,0,422755.25,0.20602973690092702,0.016463010475234158,7.794735081341047
13392,2021-08-27,2021-08-25,SSNT,"Silversun Technologies, Inc.","Ault Global Holdings, Inc.",10%,P - Purchase,8.01,100.0,750100.0,0.013333333333333334,801.0,1,2,6008301.0,0.16589044658474653,0.010183950998071643,-25.51216264457675
13393,2021-08-27,2021-08-25,RBLX,Roblox Corp,Guthrie Michael,CFO,S - Sale+OE,89.98,-60625.0,80625.0,-42.92035398230089,-5455037.5,8,2,7254637.5,0.342362165226936,0.02505451696834025,41.84718805447673
13394,2021-08-27,2021-08-25,TTEC,"Ttec Holdings, Inc.",Tuchman Kenneth D,"COB, CEO, 10%",S - Sale,106.62,-27600.0,27960807.0,-0.09861225756792803,-2942712.0,1,2,2981181242.34,0.26751341981233323,0.011721066565461779,-19.758291525811735
13395,2021-08-27,2021-08-26,GSIT,Gsi Technology Inc,Wu Ping Tak,"VP, U.S. Operations",S - Sale+OE,5.31,-30000.0,285210.0,-9.517464547444561,-159300.0,1,1,1514465.0999999999,0.6526322115765438,0.04056174557142099,2.345095015754913
13396,2021-08-27,2021-08-26,WMT,Walmart Inc.,McMillon C Douglas,"Pres, CEO",S - Sale,147.95,-9708.0,1898888.0,-0.5086461461723696,-1436298.5999999999,7,1,280940479.59999996,0.13480085125036204,0.009235455812205307,-1.489560872433632
13397,2021-08-27,2021-08-26,SBCF,Seacoast Banking Corp of Florida,Shaffer Charles M,"Pres, CEO",P - Purchase,31.62,240.0,95865.0,0.25098039215686274,7588.8,1,1,3031251.3000000003,0.2193903043335001,0.014569938754204183,13.921414064159562
13398,2021-08-27,2021-08-25,PGNY,"Progyny, Inc.",Anevski Peter,"Pres, COO",S - Sale,51.7,-84000.0,488617.0,-14.669491125831053,-4342800.0,3,2,25261498.900000002,0.24912606879556368,0.04410115335440334,6.8272345960013245
13399,2021-08-27,2021-08-25,PGNY,"Progyny, Inc.",Payson Norman,Dir,S - Sale,51.55,-16660.0,917399.0,-1.7836132407053515,-858823.0,3,2,47291918.449999996,0.24912606879556368,0.04410115335440334,6.8272345960013245
13400,2021-08-27,2021-08-26,BCYC,Bicycle Therapeutics Plc,Kalowski Lee,"Pres, CFO",S - Sale+OE,35.14,-8500.0,0.0,-100.0,-298690.0,2,1,0.0,0.44219957840240687,0.017303919391545713,75.10152442134867
13401,2021-08-27,2021-08-25,PGNY,"Progyny, Inc.",Schlanger David J,CEO,S - Sale+OE,51.71,-150000.0,0.0,-100.0,-7756500.0,3,2,0.0,0.24912606879556368,0.04410115335440334,6.8272345960013245
13402,2021-08-27,2021-08-26,WMT,Walmart Inc.,Walton Jim C,10%,S - Sale,147.08,-814821.0,1327860923.0,-0.061325797786220444,-119843872.68,7,1,195301784554.84003,0.13480085125036204,0.009235455812205307,-1.489560872433632
13403,2021-08-27,2021-08-26,DXCM,Dexcom Inc,Murphy Patrick Michael,"EVP, GC",S - Sale,517.24,-500.0,17241.0,-2.818330421058565,-258620.0,2,1,8917734.84,0.2594389274171238,0.005102134352673247,20.92791138948952
13404,2021-08-27,2021-08-27,CHH,Choice Hotels International Inc /de,Redmond Elizabeth A,Principal Accounting Officer,S - Sale+OE,120.28,-3350.0,10737.0,-23.780790800028395,-402938.0,2,0,1291446.36,0.3482682473719936,0.01630365305025376,24.181152415763275
13405,2021-08-27,2021-08-26,WMT,Walmart Inc.,Walton Alice L,10%,S - Sale,147.08,-814821.0,1324102379.0,-0.06149976768359562,-119843872.68,7,1,194748977903.32,0.13480085125036204,0.009235455812205307,-1.489560872433632
13406,2021-08-27,2021-08-27,CWBC,Community West Bancshares /,Dobyns Tom,Dir,P - Purchase,13.73,500.0,3000.0,20.0,6865.0,3,0,41190.0,0.4453514905538143,0.006297447901506836,-5.1702046867158895
13407,2021-08-27,2021-08-27,DIOD,Diodes Inc /del/,Tang Francis,"SVP, WW Discrete Products",S - Sale,95.62,-7834.0,82202.0,-8.700964058820917,-749087.0800000001,7,0,7860155.24,0.25715120162933514,0.023170281930879198,10.915168702223312
13408,2021-08-27,2021-08-26,WMT,Walmart Inc.,Walton S Robson,"Dir, 10%",S - Sale,147.08,-814821.0,1320593207.0,-0.06166308836743347,-119843872.68,7,1,194232848885.56003,0.13480085125036204,0.009235455812205307,-1.489560872433632
13409,2021-08-27,2021-08-25,DIOD,Diodes Inc /del/,Lu Keh Shew,"Pres, CEO",S - Sale,93.62,-14520.0,1054813.0,-1.3578557848677633,-1359362.4000000001,7,2,98751593.06,0.25715120162933514,0.023170281930879198,10.915168702223312
13410,2021-08-27,2021-08-26,SMP,"Standard Motor Products, Inc.",Sills Peter J,Director Emeritus,S - Sale,42.6,-7893.0,1348579.0,-0.5818771047246092,-336241.8,1,1,57449465.4,0.1494456213279134,0.007989163931368951,23.12614496742401
13411,2021-08-27,2021-08-26,AMKR,"Amkor Technology, Inc.",Stone John Charles,EVP,S - Sale+OE,26.3,-9375.0,33552.0,-21.839401775106577,-246562.5,1,1,882417.6,0.27762708455044843,0.030568800594249598,-13.133602102364954
13412,2021-08-27,2021-08-25,EMMA,"Emmaus Life Sciences, Inc.",Lee Willis C,"Vice COB, COO",P - Purchase,1.56,4900.0,364335.0,1.3632506572815668,7644.0,3,2,568362.6,0.28011640310081665,0.027889100544695386,-15.403222165668309
13413,2021-08-27,2021-08-25,POWI,Power Integrations Inc,Sayiner Necip,Dir,S - Sale,104.53,-2500.0,4023.0,-38.32592365476008,-261325.0,3,2,420524.19,0.2598080794318392,0.020916097479245964,-1.885659080513365
13414,2021-08-27,2021-08-25,POWI,Power Integrations Inc,Matthews David Mh,VP of Product Development,S - Sale,104.41,-2500.0,106311.0,-2.2975618273887752,-261025.0,3,2,11099931.51,0.2598080794318392,0.020916097479245964,-1.885659080513365
13415,2021-08-27,2021-08-25,KLAC,Kla Corp,Khan Ahmad A.,"Pres, Semi Proc. Control",S - Sale,325.7,-12806.0,81343.0,-13.601843885755558,-4170914.1999999997,1,2,26493415.099999998,0.3428149510704938,0.016099497116748424,21.559066905873653
13416,2021-08-27,2021-08-25,MYE,Myers Industries Inc,Foley William A,Dir,P - Purchase,22.85,1100.0,31493.0,3.619254433586681,25135.0,1,2,719615.05,0.1936957766836469,0.007722015765249856,-10.13852431465893
13417,2021-08-27,2021-08-27,NEU,Newmarket Corp,Rogers James E,Dir,S - Sale,340.72,-590.0,3852.0,-13.282305267897344,-201024.80000000002,1,0,1312453.4400000002,0.25988495503444714,0.007591054820957937,0.06507204127189584
13418,2021-08-27,2021-08-25,XPEL,"Xpel, Inc.",Pape Ryan,"Pres, CEO",S - Sale,72.3,-8000.0,1187602.0,-0.6691189877567953,-578400.0,2,2,85863624.6,0.1502667628977943,0.036412892008502055,-3.3554997866181284
13419,2021-08-27,2021-08-26,SOFI,"Sofi Technologies, Inc.",Noto Anthony,CEO,P - Purchase,14.31,7150.0,2433152.0,0.2947235822559091,102316.5,3,1,34818405.120000005,0.1611166167475395,0.020134756477375997,43.82122627709659
13420,2021-08-27,2021-08-13,NSIT,Insight Enterprises Inc,Bryan Glynis,CFO,S - Sale,98.45,-5000.0,72139.0,-6.481805571760069,-492250.0,2,14,7102084.55,0.5676926247990002,0.01772359386138634,2.8932756039219663
13421,2021-08-27,2021-08-25,EAT,"Brinker International, Inc",Taylor Joseph G,"EVP, CFO",S - Sale,54.28,-1408.0,36323.0,-3.731679520818425,-76426.24,1,2,1971612.44,0.27699674072745945,0.015151057332706783,-27.48403100179451
13422,2021-08-27,2021-08-26,APRN,"Blue Apron Holdings, Inc.",Simpson Danielle,CMO,S - Sale+OE,4.1,-938.0,9367.0,-9.102377486656962,-3845.7999999999997,4,1,38404.7,0.19075968287838166,0.023888739295390454,109.64806667989157
13423,2021-08-27,2021-08-25,LSXMA,Liberty Media Corp,Wendling Brian J,"CAO, PFO",S - Sale+OE,50.0,-5356.0,11647.0,-31.50032347232841,-267800.0,1,2,582350.0,0.14361848032128363,0.010006322135122923,8.036974890444041
13424,2021-08-27,2021-08-25,BOOT,"Boot Barn Holdings, Inc.",Conroy James Grant,CEO,S - Sale+OE,89.36,-20000.0,57723.0,-25.732408682114688,-1787200.0,3,2,5158127.28,0.1824878235905879,0.014057614622669107,43.16456697459634
13425,2021-08-27,2021-08-25,OKTA,"Okta, Inc.",Kerrest Jacques Frederic,See Remarks,S - Sale+OE,258.77,-36902.0,16917.0,-68.5668630037719,-9549130.54,2,2,4377612.09,0.2961078881430055,0.04167883386148418,-6.580627444558222
13426,2021-08-27,2021-08-25,SPLK,Splunk Inc,Steele Elisa,Dir,S - Sale,155.0,-500.0,15480.0,-3.1289111389236544,-77500.0,2,2,2399400.0,0.46472141891324437,0.024233045668283305,-14.153288782040306
13427,2021-08-27,2021-08-27,BOOT,"Boot Barn Holdings, Inc.",Hackman Gregory V.,"EVP, COO, CFO",S - Sale+OE,89.0,-7084.0,47245.0,-13.039076736181412,-630476.0,3,0,4204805.0,0.1824878235905879,0.014057614622669107,43.16456697459634
13428,2021-08-27,2021-08-25,BOOT,"Boot Barn Holdings, Inc.",Love Michael A,SVP Stores,S - Sale,89.47,-5517.0,11861.0,-31.747036482909426,-493605.99,3,2,1061203.67,0.1824878235905879,0.014057614622669107,43.16456697459634
13429,2021-08-27,2021-08-26,BILL,"Bill.Com Holdings, Inc.",Cakebread Steven,Dir,S - Sale+OE,219.91,-2000.0,0.0,-100.0,-439820.0,2,1,0.0,1.3382541424462406,0.113699117515636,10.723902383300466
13430,2021-08-27,2021-08-25,FDP,Fresh Del Monte Produce Inc,Abu-Ghazaleh Mohammad,"COB, CEO, 10%",S - Sale+OE,32.12,-30834.0,6798116.0,-0.4515189011487857,-990388.08,1,2,218355485.92,0.19176480127117906,0.015397308004058585,-16.359798049035152
13431,2021-08-27,2021-08-25,XPEL,"Xpel, Inc.",Constantine John,Former Director,S - Sale,75.23,-10000.0,1209565.0,-0.8199644955373432,-752300.0,2,2,90995574.95,0.1502667628977943,0.036412892008502055,-3.3554997866181284
13432,2021-08-27,2021-08-26,SPRO,"Spero Therapeutics, Inc.","Aquilo Capital Management, LLC",10%,P - Purchase,16.67,36939.0,4265343.0,0.8735920219543828,615773.1300000001,2,1,71103267.81,0.49839877375411173,0.01638193446365806,-4.341092265296015
13433,2021-08-27,2021-08-25,DEA,"Easterly Government Properties, Inc.",Crate Darrell W,COB,S - Sale+OE,21.46,-5000.0,10462.0,-32.337343163885656,-107300.0,1,2,224514.52000000002,0.30402163994381476,0.007182760678415929,0.8785353200467912
13434,2021-08-27,2021-08-25,NURO,"Neurometrix, Inc.",Higgins Thomas T,"SVP, CFO",S - Sale,10.55,-50000.0,23659.0,-67.88036764007114,-527500.0,1,2,249602.45,1.8509415129595348,0.20574397431517183,-56.473349900849065
13435,2021-08-27,2021-08-27,KNX,Knight-Swift Transportation Holdings Inc.,Knight Gary J,Vice COB,S - Sale,52.0,-50000.0,2719564.0,-1.8053383131785363,-2600000.0,5,0,141417328.0,0.3179685945262087,0.010609998430645204,12.432509981030966
13436,2021-08-27,2021-08-27,CVV,Cvd Equipment Corp,Rosenbaum Leonard A,"affiliate, 10%",S - Sale,4.77,-4700.0,746848.0,-0.6253758908279977,-22418.999999999996,4,0,3562464.9599999995,0.3941223106882798,0.02573784295402926,8.191492027586756
13437,2021-08-27,2021-08-25,LOB,"Live Oak Bancshares, Inc.",Underwood Neil Lawrence,Pres,S - Sale,61.09,-16000.0,1674713.0,-0.9463463047838397,-977440.0,1,2,102308217.17,0.19860983663390222,0.01548838492547386,54.773428445880235
13438,2021-08-27,2021-08-26,TPR,"Tapestry, Inc.",Howard David E,"GC, Secretary",S - Sale,42.27,-17061.0,53741.0,-24.096776927205447,-721168.4700000001,2,1,2271632.0700000003,0.341301123459308,0.012629524438653441,6.614886066221711
13439,2021-08-27,2021-08-26,ENBP,Enb Financial Corp,Hoffman Joshua E.,Dir,P - Purchase,22.0,274.0,5014.0,5.780590717299578,6028.0,1,1,110308.0,0.8779711460710615,0.0041908594964736685,-0.6744587233542578
13440,2021-08-27,2021-08-26,SPLK,Splunk Inc,Smith Graham,Dir,S - Sale,160.0,-500.0,33550.0,-1.4684287812041117,-80000.0,2,1,5368000.0,0.46472141891324437,0.024233045668283305,-14.153288782040306
13441,2021-08-27,2021-08-25,VRRM,Verra Mobility Corp,Platinum Equity LLC,Dir,S - Sale,14.6,-1200000.0,11748165.0,-9.267722491951563,-17520000.0,4,2,171523209.0,0.18357144106351983,0.016445015773889283,0.10350479567588267
13442,2021-08-27,2021-08-25,LCUT,"Lifetime Brands, Inc",Phillips Craig,Dir,S - Sale,17.76,-12000.0,617524.0,-1.9062021463836167,-213120.00000000003,1,2,10967226.24,0.1792712661120557,0.013010404242132454,0.9556340811268172
13443,2021-08-27,2021-08-27,DKNG,Draftkings Inc.,Park Jason,CFO,S - Sale+OE,59.4,-53350.0,294078.0,-15.355699598190128,-3168990.0,3,0,17468233.2,0.39077464307117044,0.04379083777975918,-38.201964546898054
13444,2021-08-27,2021-08-25,DKNG,Draftkings Inc.,Nada Hany M,Dir,S - Sale,60.01,-225000.0,1091645.0,-17.088888804499316,-13502250.0,3,2,65509616.449999996,0.39077464307117044,0.04379083777975918,-38.201964546898054
13445,2021-08-27,2021-08-25,ANET,"Arista Networks, Inc.",Ullal Jayshree,"Pres, CEO",S - Sale,375.75,-13500.0,3154457.0,-0.42614214776273796,-5072625.0,6,2,1185287217.75,0.17193257188247454,0.007006997226893258,39.44913072452201
13446,2021-08-27,2021-08-25,ONTF,On24 Inc.,Sahasi Jayesh,"EV Pres, Product, CTO",S - Sale,22.93,-150000.0,560210.0,-21.12051365089199,-3439500.0,5,2,12845615.3,0.45662204587530053,0.02375329583023669,-28.302400344155664
13447,2021-08-27,2021-08-25,ANET,"Arista Networks, Inc.",Sadana Anshul,"SVP, COO",S - Sale,376.06,-1845.0,3266.0,-36.098610839366074,-693830.7,6,2,1228211.96,0.17193257188247454,0.007006997226893258,39.44913072452201
13448,2021-08-27,2021-08-27,NVST,Envista Holdings Corp,Reis Mischa,"SVP, Strategy, Bus. Dev.",S - Sale+OE,42.5,-10016.0,39043.0,-20.41623351474755,-425680.0,1,0,1659327.5,0.28004065372458015,0.013402975004096809,-0.7763014313653058
13449,2021-08-27,2021-08-25,ANET,"Arista Networks, Inc.",Bechtolsheim Andreas,"Chief Development Officer, 10%",S - Sale+OE,372.68,-100000.0,12372120.0,-0.8017883086435987,-37268000.0,6,2,4610841681.6,0.17193257188247454,0.007006997226893258,39.44913072452201
13450,2021-08-27,2021-08-25,PLTR,Palantir Technologies Inc.,Taylor Ryan D.,See Remarks,S - Sale,24.67,-79439.0,1094026.0,-6.769609660279599,-1959760.1300000001,6,2,26989621.42,0.16974143003945075,0.01774267435063476,-15.261568837705768
13451,2021-08-27,2021-08-27,MNTR,"Mentor Capital, Inc.",Billingsley Chester,"CEO, 10%",S - Sale+OE,0.11,-208000.0,1075886.0,-16.200815337187258,-22880.0,1,0,118347.46,0.8960493644980876,0.08945646515506439,-13.636361712143431
13452,2021-08-27,2021-08-25,OSCR,"Oscar Health, Inc.","Thrive Partners VII Growth Gp, LLC",10%,P - Purchase,13.85,454195.0,1722979.0,35.797661382867375,6290600.75,4,2,23863259.15,0.41566418774739566,0.042848156901802194,-22.7846985910667
13453,2021-08-27,2021-08-25,OSCR,"Oscar Health, Inc.",Kushner Joshua,"Co-Founder, Vice COB, 10%",P - Purchase,13.85,454195.0,1722979.0,35.797661382867375,6290600.75,4,2,23863259.15,0.41566418774739566,0.042848156901802194,-22.7846985910667
13454,2021-08-27,2021-08-26,AMTI,Applied Molecular Transport Inc.,Kim Helen Susan,Dir,S - Sale,30.21,-15014.0,575000.0,-2.544685380346907,-453572.94,3,1,17370750.0,0.4829738369804375,0.01579874072271754,-32.354839386478545
13455,2021-08-27,2021-08-25,DKNG,Draftkings Inc.,Salter John S.,Dir,S - Sale,60.08,-120916.0,12188685.0,-0.982290165213316,-7264633.279999999,3,2,732296194.8,0.39077464307117044,0.04379083777975918,-38.201964546898054
13456,2021-08-27,2021-08-25,U,Unity Software Inc.,Downie Clive,"SVP, GM, Consumer",S - Sale+OE,124.64,-33334.0,134446.0,-19.867683871736798,-4154749.7600000002,1,2,16757349.44,0.22266225357693492,0.015609290814340215,52.954211341081496
13457,2021-08-27,2021-08-27,MNKD,Mannkind Corp,Thomson David,"EVP Genl Counsel, Secretary",S - Sale,4.64,-4100.0,553214.0,-0.7356714527178574,-19024.0,1,0,2566912.96,0.36434879035580836,0.035796584323797835,-2.9786105023047456
13458,2021-08-27,2021-08-25,NET,"Cloudflare, Inc.",Zatlyn Michelle,"Pres, COO",S - Sale+OE,123.21,-99990.0,0.0,-100.0,-12319767.899999999,1,2,0.0,0.18260091192828762,0.009646280225114169,64.61823206115221
13459,2021-08-27,2021-08-25,ZIP,"Ziprecruiter, Inc.",Yarbrough Timothy G.,Chief Business Officer,S - Sale+OE,25.4,-12498.0,371587.0,-3.2539672207974797,-317449.19999999995,4,2,9438309.799999999,0.11815461364969793,0.021489454855898277,23.995986792874422
13460,2021-08-27,2021-08-25,ZIP,"Ziprecruiter, Inc.",Zwelling Jeffrey,COO,S - Sale,25.09,-54570.0,1510690.0,-3.486321761240944,-1369161.3,4,2,37903212.1,0.11815461364969793,0.021489454855898277,23.995986792874422
13461,2021-08-27,2021-08-26,MLP,Maui Land & Pineapple Co Inc,Subrata Paulus,VP,S - Sale,10.9,-7000.0,5595.0,-55.577610162763,-76300.0,1,1,60985.5,0.22090336591336643,0.005414843067662604,-6.380565027334332
13462,2021-08-27,2020-08-26,SWAV,"Shockwave Medical, Inc.",Godshall Douglas Evan,"Pres, CEO",S - Sale+OE,60.01,-17005.0,98359.0,-14.740300266981034,-1020470.0499999999,1,366,5902523.59,0.17123578161029332,0.03407750188537447,-4.699796855708598
13463,2021-08-27,2021-08-27,COHU,Cohu Inc,Bohrson Christopher,SVP Global Customer Group,S - Sale,35.6,-1000.0,90068.0,-1.0980805551895287,-35600.0,2,0,3206420.8000000003,0.32668003902480763,0.05256612383865722,4.302523118828089
13464,2021-08-27,2021-08-26,OPXS,Optex Systems Holdings Inc,Fields Ephraim G,10%,P - Purchase,1.46,24000.0,1154399.0,2.123144128754537,35040.0,1,1,1685422.54,1.5100565990823351,0.04608922670574557,20.163693163510235
13465,2021-08-27,2021-08-25,VAL,Valaris Ltd,Oak Hill Advisors LP,10%,P - Purchase,27.59,200499.0,18703683.0,1.08359188342936,5531767.41,2,2,516034613.96999997,0.18327532837980226,0.03681857953463952,24.54649745212078
13466,2021-08-27,2021-08-25,LOV,Spark Networks Se,Whitters Joseph E,Dir,P - Purchase,3.59,19250.0,469250.0,4.277777777777778,69107.5,2,2,1684607.5,0.5912151348371247,0.08825418089256717,-17.92307633620042
13467,2021-08-27,2021-08-25,ADPT,Adaptive Biotechnologies Corp,Robins Harlan S,Chief Scientific Officer,S - Sale+OE,34.25,-11685.0,69360.0,-14.41791597260781,-400211.25,1,2,2375580.0,0.22298691208050425,0.027801187912633914,-16.30806311111662
13468,2021-08-27,2021-08-25,PHR,"Phreesia, Inc.",Linetsky David,"SVP, Life Sciences",S - Sale+OE,70.06,-1300.0,140388.0,-0.9175088927784992,-91078.0,3,2,9835583.280000001,0.2988339145635738,0.019871950811919233,-5.771634230633457
13469,2021-08-27,2021-08-25,PHR,"Phreesia, Inc.",Indig Chaim,CEO,S - Sale+OE,70.04,-1400.0,1248535.0,-0.11200582430286375,-98056.00000000001,3,2,87447391.4,0.2988339145635738,0.019871950811919233,-5.771634230633457
13470,2021-08-27,2021-08-27,DVAX,Dynavax Technologies Corp,Hack Andrew A. F.,Dir,S - Sale+OE,16.22,-2000000.0,8415000.0,-19.203072491598657,-32439999.999999996,3,0,136491300.0,0.440066477651522,0.08420832363808914,-1.8036675855628033
13471,2021-08-27,2021-08-24,FSBC,Five Star Bancorp,Perry-Smith Robert Truxtun,Dir,P - Purchase,23.67,5000.0,87814.0,6.037626488274929,118350.00000000001,1,3,2078557.3800000001,1.0317207333176026,0.015127786767493668,24.007107225924887
13472,2021-08-27,2021-08-25,HYLN,Hyliion Holdings Corp.,Healy Thomas J.,"CEO, 10%",S - Sale,8.96,-200000.0,34072856.0,-0.5835521848543932,-1792000.0000000002,1,2,305292789.76000005,0.2417921436916778,0.016560268800136314,-21.03284672753757
13473,2021-08-27,2021-08-25,VMW,"Vmware, Inc.",Brulard Jean Pierre,"EVP, Worldwide Sales",S - Sale,160.0,-338.0,80114.0,-0.42012628648138023,-54080.0,1,2,12818240.0,0.9037099468492444,0.02550752491420406,-18.373763299696307
13474,2021-08-27,2021-08-25,GDEN,"Golden Entertainment, Inc.",Sartini Blake L II,SVP of Distributed Gaming,S - Sale+OE,52.16,-38326.0,348296.0,-9.913041678952569,-1999084.16,3,2,18167119.36,0.7772162594379862,0.045143336122582145,-4.131117556539649
13475,2021-08-27,2021-08-25,GDEN,"Golden Entertainment, Inc.",Arcana Stephen,"EVP, COO",S - Sale+OE,52.7,-36100.0,188216.0,-16.09336828402789,-1902470.0,3,2,9918983.200000001,0.7772162594379862,0.045143336122582145,-4.131117556539649
13476,2021-08-27,2021-08-25,GDEN,"Golden Entertainment, Inc.",Marnell Anthony A. III,Dir,S - Sale,52.68,-15000.0,53418.0,-21.924055073226345,-790200.0,3,2,2814060.2399999998,0.7772162594379862,0.045143336122582145,-4.131117556539649
13477,2021-08-27,2021-08-25,ACM,Aecom,Tishman Daniel R.,Dir,S - Sale+OE,66.0,-29792.0,89943.0,-24.88161356328559,-1966272.0,1,2,5936238.0,0.20118212522566298,0.02094558726858717,9.87541176979689
13478,2021-08-27,2021-08-25,LUMO,"Lumos Pharma, Inc.",Lalande Kevin M.,Dir,P - Purchase,10.04,26081.0,678908.0,3.9950859875587255,261853.24,2,2,6816236.319999999,0.49149035291758914,0.03217679107198317,-21.162075787189217
13479,2021-08-27,2021-08-25,SSNC,Ss&c Technologies Holdings Inc,Michael Jonathan E,Dir,P - Purchase,75.99,52.0,104148.0,0.04995388871810636,3951.4799999999996,1,2,7914206.52,0.21154087567407553,0.0048604270630753284,4.1054567184456126
13480,2021-08-27,2021-08-25,DASH,"Doordash, Inc.",Adarkar Prabir,CFO,S - Sale+OE,189.25,-10000.0,1112579.0,-0.8908059031925593,-1892500.0,9,2,210555575.75,0.19379092293669714,0.013601577225071299,14.503962300058229
13481,2021-08-27,2021-08-26,PFGC,Performance Food Group Co,Hope James D,See Remarks,S - Sale+OE,46.72,-43777.0,147813.0,-22.849313638498877,-2045261.44,1,1,6905823.359999999,0.16011023008000838,0.03046227744458354,-8.211958574672446
13482,2021-08-27,2021-08-26,GSHD,"Goosehead Insurance, Inc.",Langston Patrick Ryan,"VP, GC, 10%",S - Sale+OE,130.2,-10000.0,5000.0,-66.66666666666667,-1302000.0,6,1,651000.0,0.1287082648799887,0.026654678989006458,-2.1514280772986627
13483,2021-08-27,2021-08-25,APPF,Appfolio Inc,Kerr Janet,Dir,S - Sale,124.63,-350.0,17398.0,-1.9720531890917286,-43620.5,1,2,2168312.7399999998,0.34808107428218554,0.01239283697540346,2.563343306108835
13484,2021-08-27,2021-08-25,UPST,"Upstart Holdings, Inc.",Mirgorodskaya Natalia,Corporate Controller,S - Sale,218.8,-271.0,23007.0,-1.1641893633473666,-59294.8,5,2,5033931.600000001,0.2882368789007892,0.03184565062741677,-2.2313791900138407
13485,2021-08-27,2021-08-25,UPST,"Upstart Holdings, Inc.",Nicoll Alison,GC,S - Sale+OE,217.98,-22500.0,14230.0,-61.257827389055265,-4904550.0,5,2,3101855.4,0.2882368789007892,0.03184565062741677,-2.2313791900138407
13486,2021-08-27,2021-08-25,WEN,Wendy'S Co,"Trian Fund Management, L.P.",10%,S - Sale,23.41,-594325.0,25611614.0,-2.2679019439066845,-13913148.25,10,2,599567883.74,0.3580023442470575,0.008724754948012612,-6.164311300868963
13487,2021-08-27,2021-08-25,WEN,Wendy'S Co,Peltz Nelson,"Dir, 10%",S - Sale,23.41,-594325.0,35810974.0,-1.6325233312875689,-13913148.25,10,2,838334901.34,0.3580023442470575,0.008724754948012612,-6.164311300868963
13488,2021-08-27,2021-08-25,WEN,Wendy'S Co,May Peter W,"Dir, 10%",S - Sale,23.41,-594325.0,31076847.0,-1.8765488059614592,-13913148.25,10,2,727508988.27,0.3580023442470575,0.008724754948012612,-6.164311300868963
13489,2021-08-27,2021-08-25,BXC,Bluelinx Holdings Inc.,Reddy Shyam K.,Chief Administrative Officer,S - Sale+OE,61.71,-36328.0,0.0,-100.0,-2241800.88,1,2,0.0,0.6705074052827171,0.04737413012462739,18.64031604291985
13490,2021-08-27,2021-08-25,WEN,Wendy'S Co,Garden Edward P,10%,S - Sale,23.41,-594325.0,25851979.0,-2.2472894511081773,-13913148.25,10,2,605194828.39,0.3580023442470575,0.008724754948012612,-6.164311300868963
13491,2021-08-27,2021-08-25,BLFS,Biolife Solutions Inc,Schick Joseph C,Dir,S - Sale,52.54,-1875.0,11875.0,-13.636363636363637,-98512.5,3,2,623912.5,1.12106105947337,0.08753708562650415,-12.077262716257959
13492,2021-08-27,2021-08-25,WEN,Wendy'S Co,Peltz Matthew H.,Dir,S - Sale,23.41,-594325.0,26010635.0,-2.2338879667550713,-13913148.25,10,2,608908965.35,0.3580023442470575,0.008724754948012612,-6.164311300868963
13493,2021-08-27,2021-08-25,PRLD,Prelude Therapeutics Inc,Piper Brian,CFO,S - Sale+OE,33.34,-8333.0,0.0,-100.0,-277822.22000000003,1,2,0.0,0.3601193185504902,0.055387092821852286,-60.50705260819901
