Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type,Price,Qty,Owned,DeltaOwn,Value,Qty2,Value2
2021-10-05 16:49:52,2021-10-01,UTZ,"Utz Brands, Inc.",Giordano Jason K,Dir,S - Sale,$16.64,"-75,000","3,607,934",-2%,"-$1,248,165",#N/A,#N/A
2021-10-05 16:48:18,2021-10-04,QTWO,"Q2 Holdings, Inc.",Seale R. H.,Dir,S - Sale,$76.72,"-62,500","1,117,443",-5%,"-$4,795,000",#N/A,#N/A
2021-10-05 16:48:00,2021-10-01,UNFI,United Natural Foods Inc,Stigers Michael C,CEO CUB,S - Sale+OE,$48.04,"-35,157","27,409",-56%,"-$1,688,942",#N/A,#N/A
2021-10-05 16:46:25,2021-10-01,BNED,"Barnes & Noble Education, Inc.",Levenick Zachary,Dir,P - Purchase,$10.11,#ERROR!,"230,000",0.15,#ERROR!,30000,303189
2021-10-05 16:45:44,2021-10-04,OPRX,Optimizerx Corp,Paramore Miriam J,"Pres, CSO",S - Sale+OE,$84.67,"-15,000","164,214",-8%,"-$1,270,050",#N/A,#N/A
2021-10-05 16:45:29,2021-10-05,OPRX,Optimizerx Corp,Baker Douglas P,CFO,S - Sale+OE,$82.88,"-14,000","79,592",-15%,"-$1,160,380",#N/A,#N/A
2021-10-05 16:43:44,2021-10-05,SAFE,Safehold Inc.,Istar Inc.,10%,P - Purchase,$71.75,#ERROR!,"35,997,905",0%,#ERROR!,13936,999908
2021-10-05 16:41:17,2021-10-04,NEM,Newmont Corp /de/,Rhodes Blake,"SVP, Strategic Development",S - Sale,$55.00,-500,"48,226",-1%,"-$27,500",#N/A,#N/A
2021-10-05 16:41:04,2021-10-01,BB,Blackberry Ltd,Wilson Mark George,CMO,S - Sale+OE,$9.40,"-3,722","67,357",-5%,"-$34,987",#N/A,#N/A
2021-10-05 16:40:43,2021-10-01,WOW,"Wideopenwest, Inc.",Martin Donald Craig,"GC, Secretary",S - Sale,$20.05,"-20,000","512,459",-4%,"-$400,908",#N/A,#N/A
2021-10-05 16:40:29,2021-10-01,BB,Blackberry Ltd,White-Ivy Nita C,CHRO,S - Sale+OE,$9.40,"-5,374","231,044",-2%,"-$50,516",#N/A,#N/A
2021-10-05 16:39:55,2021-10-01,BB,Blackberry Ltd,Rai Steve,CFO,S - Sale+OE,$9.34,"-1,078","16,155",-6%,"-$10,069",#N/A,#N/A
2021-10-05 16:39:49,2021-10-01,OLO,Olo Inc.,Glass Noah H.,CEO,S - Sale+OE,$29.22,"-95,844",0,-100%,"-$2,800,107",#N/A,#N/A
2021-10-05 16:39:29,2021-10-04,TER,"Teradyne, Inc",Burns Richard John,"Pres, Semiconductor Test",S - Sale,$108.43,-261,"12,149",-2%,"-$28,300",#N/A,#N/A
2021-10-05 16:39:24,2021-10-01,BB,Blackberry Ltd,Ho Billy,"EVP, Ent. Products, VAS",S - Sale+OE,$9.40,"-4,614","244,238",-2%,"-$43,372",#N/A,#N/A
2021-10-05 16:38:54,2021-10-01,BB,Blackberry Ltd,Cook Randall,"CLO, Corp. Secretary",S - Sale+OE,$9.40,"-9,519","45,041",-17%,"-$89,479",#N/A,#N/A
2021-10-05 16:38:13,2021-10-04,AUBN,"Auburn National Bancorporation, Inc",Ham William F Jr,Dir,P - Purchase,$33.89,35,"4,308",0.01,#ERROR!,35,1186
2021-10-05 16:37:47,2021-10-01,EXR,Extra Space Storage Inc.,Margolis Joseph D,CEO,S - Sale,$168.81,"-3,750","143,442",-3%,"-$633,020",#N/A,#N/A
2021-10-05 16:37:07,2021-10-01,NEM,Newmont Corp /de/,Palmer Thomas Ronald,"Pres, CEO",S - Sale,$54.65,"-7,000","243,525",-3%,"-$382,550",#N/A,#N/A
2021-10-05 16:34:07,2021-10-04,PTON,"Peloton Interactive, Inc.",Garavaglia Mariana,COO,S - Sale+OE,$81.88,"-10,417","8,009",-57%,"-$852,897",#N/A,#N/A
2021-10-05 16:33:34,2021-10-01,PEG,Public Service Enterprise Group Inc,Izzo Ralph,"COB, Pres, CEO",S - Sale,$60.66,"-9,883","465,917",-2%,"-$599,546",#N/A,#N/A
2021-10-05 16:33:29,2021-10-01,ITOS,"Iteos Therapeutics, Inc.","Mpm Bioventures 2018, L.P.",10%,S - Sale,$27.05,"-27,566","3,260,853",-1%,"-$745,525",#N/A,#N/A
2021-10-05 16:33:14,2021-10-01,CRC,California Resources Corp,Goldentree Asset Management LP,10%,S - Sale,$42.20,"-131,847","10,263,285",-1%,"-$5,564,532",#N/A,#N/A
2021-10-05 16:32:46,2021-10-01,SNV,Synovus Financial Corp,Holladay Mark G,"EVP, Chief Risk Officer",S - Sale,$44.12,"-1,500","56,799",-3%,"-$66,180",#N/A,#N/A
2021-10-05 16:32:38,2021-10-01,ITOS,"Iteos Therapeutics, Inc.","Mpm Bioventures 2014, L.P.",10%,S - Sale,$27.05,"-27,566","3,260,853",-1%,"-$745,525",#N/A,#N/A
2021-10-05 16:32:34,2021-10-01,WDAY,"Workday, Inc.",Duffield David A,"Dir, 10%",S - Sale+OE,$251.13,"-298,688","213,295",-58%,"-$75,009,576",#N/A,#N/A
2021-10-05 16:32:03,2021-10-01,MEI,Methode Electronics Inc,Skatoff Lawrence B,Dir,S - Sale,$42.66,"-1,955","38,350",-5%,"-$83,404",#N/A,#N/A
2021-10-05 16:32:00,2021-10-04,BSX,Boston Scientific Corp,Mahoney Michael F,"COB, Pres, CEO",S - Sale+OE,$42.92,"-201,042","2,081,822",-9%,"-$8,629,038",#N/A,#N/A
2021-10-05 16:31:56,2021-10-01,ITOS,"Iteos Therapeutics, Inc.",Gadicke Ansbert,10%,S - Sale,$27.05,"-46,130","5,347,837",-1%,"-$1,247,590",#N/A,#N/A
2021-10-05 16:31:51,2021-10-04,SPT,"Sprout Social, Inc.",Del Preto Joseph,"CFO, Treasurer",S - Sale,$114.33,-484,"114,044",0%,"-$55,336",#N/A,#N/A
2021-10-05 16:31:46,2021-10-01,WOW,"Wideopenwest, Inc.",Elder Teresa L,CEO,S - Sale,$20.05,"-15,000","1,703,744",-1%,"-$300,740",#N/A,#N/A
2021-10-05 16:31:42,2021-10-01,ABNB,"Airbnb, Inc.",Balogh Aristotle N,CTO,S - Sale,$170.31,"-4,000","321,164",-1%,"-$681,240",#N/A,#N/A
2021-10-05 16:31:19,2021-10-01,PEGA,Pegasystems Inc,Stillwell Kenneth,"COO, CFO",S - Sale,$127.41,"-1,000","8,826",-10%,"-$127,409",#N/A,#N/A
2021-10-05 16:31:14,2021-10-05,ADC,Agree Realty Corp,Frankel Merrie S.,Dir,P - Purchase,$66.47,300,"3,875",0.08,#ERROR!,300,19942
2021-10-05 16:31:05,2021-10-04,CLVS,"Clovis Oncology, Inc.",Harding Thomas C.,See Remarks,S - Sale+OE,$4.41,-6,"4,975",0%,-$26,#N/A,#N/A
2021-10-05 16:30:56,2021-10-01,GRTS,"Gritstone Bio, Inc.",Jones Erin,See Remarks,S - Sale+OE,$10.70,"-2,000","20,000",-9%,"-$21,390",#N/A,#N/A
2021-10-05 16:30:48,2021-10-01,ABNB,"Airbnb, Inc.",Gebbia Joseph,"See Remarks, 10%",S - Sale+OE,$171.01,"-204,166","1,462,655",-12%,"-$34,914,106",#N/A,#N/A
2021-10-05 16:30:30,2021-10-05,ADC,Agree Realty Corp,Erlich Craig,COO,P - Purchase,$66.63,200,"22,621",0.01,#ERROR!,200,13326
2021-10-05 16:29:35,2021-10-04,QCOM,Qualcomm Inc/de,Rosenberg Donald J,GC,S - Sale+OE,$126.45,"-11,457","15,666",-42%,"-$1,448,677",#N/A,#N/A
2021-10-05 16:29:20,2021-10-04,DYNT,Dynatronics Corp,Provco Ventures 1 LP,10%,P - Purchase,$0.00,#ERROR!,"1,049,530",0.03,#ERROR!,26155,0
2021-10-05 16:27:34,2021-10-01,DNLI,Denali Therapeutics Inc.,Watts Ryan J.,"Pres, CEO",S - Sale,$50.38,"-18,333","2,291,725",-1%,"-$923,550",#N/A,#N/A
2021-10-05 16:27:31,2021-10-04,DYNT,Dynatronics Corp,Larkin Brian,Dir,P - Purchase,$0.00,#ERROR!,"193,372",0.01,#ERROR!,2601,0
2021-10-05 16:27:18,2021-10-01,NE,Noble Corp,Pacific Investment Management Co LLC,10%,S - Sale,$27.83,"-77,301","26,062,420",0%,"-$2,151,336",#N/A,#N/A
2021-10-05 16:26:40,2021-10-01,LAZY,"Lazydays Holdings, Inc.",Tomashot Nicholas J,CFO,S - Sale+OE,$21.24,"-35,000","37,045",-49%,"-$743,400",#N/A,#N/A
2021-10-05 16:26:11,2021-10-04,FMBM,F&m Bank Corp,Comer Carrie A,EVP & CFO,P - Purchase,$28.45,3,"5,263",0%,#ERROR!,3,77
2021-10-05 16:25:29,2021-10-04,DYNT,Dynatronics Corp,Essig Stuart,10%,P - Purchase,$0.00,#ERROR!,"1,812,703",0.03,#ERROR!,52338,0
2021-10-05 16:25:27,2021-10-01,ADP,Automatic Data Processing Inc,Brown Laura G,Corp. VP,S - Sale+OE,$200.51,"-1,490","8,296",-15%,"-$298,760",#N/A,#N/A
2021-10-05 16:25:21,2021-10-01,NSP,"Insperity, Inc.",Arizpe Arthur A,"Pres, COO",S - Sale,$115.52,"-5,000","185,268",-3%,"-$577,600",#N/A,#N/A
2021-10-05 16:24:54,2021-10-01,PLAB,Photronics Inc,Progler Christopher J,"EVP, CTO",S - Sale,$13.71,"-3,750","131,809",-3%,"-$51,413",#N/A,#N/A
2021-10-05 16:24:35,2021-10-04,BFAM,Bright Horizons Family Solutions Inc.,Boland Elizabeth J,CFO,S - Sale,$150.00,"-6,000","93,297",-6%,"-$900,019",#N/A,#N/A
2021-10-05 16:24:27,2021-10-01,PEGA,Pegasystems Inc,Pyle Michael R,Chief Technology Strategist,S - Sale,$127.39,"-1,000","9,185",-10%,"-$127,389",#N/A,#N/A
2021-10-05 16:24:01,2021-10-04,DYNT,Dynatronics Corp,Enright Erin S.,Dir,P - Purchase,$0.00,#ERROR!,"1,812,703",0.03,#ERROR!,52338,0
2021-10-05 16:22:46,2021-10-04,DYNT,Dynatronics Corp,Baker Brian D.,Dir,P - Purchase,$0.00,#ERROR!,"101,632",0.04,#ERROR!,3671,0
2021-10-05 16:22:42,2021-10-01,TENB,"Tenable Holdings, Inc.",Riddick Stephen A,"GC, Secretary",S - Sale+OE,$46.37,"-7,260","28,710",-20%,"-$336,646",#N/A,#N/A
2021-10-05 16:22:26,2021-10-01,PLAB,Photronics Inc,Jordan John P,"EVP, CFO",S - Sale,$13.71,-893,"132,842",-1%,"-$12,243",#N/A,#N/A
2021-10-05 16:22:24,2021-10-01,SXT,Sensient Technologies Corp,Winder Investment Pte Ltd,10%,P - Purchase,$93.44,#ERROR!,"5,058,736",0.01,#ERROR!,25743,2405339
2021-10-05 16:22:15,2021-10-01,TENB,"Tenable Holdings, Inc.",Coviello Arthur W Jr,Dir,S - Sale+OE,$46.36,"-19,166","20,917",-48%,"-$888,536",#N/A,#N/A
2021-10-05 16:21:51,2021-10-04,QCOM,Qualcomm Inc/de,Rogers Alexander H,"Pres QTL, Global Affairs",S - Sale+OE,$128.92,"-9,157","32,136",-22%,"-$1,180,520",#N/A,#N/A
2021-10-05 16:21:36,2021-10-01,SSTK,"Shutterstock, Inc.",Oringer Jonathan,"Exec COB, 10%",S - Sale,$113.92,"-30,257","12,704,543",0%,"-$3,447,001",#N/A,#N/A
2021-10-05 16:17:51,2021-10-04,AUBN,"Auburn National Bancorporation, Inc",Andrus Terry W,Dir,P - Purchase,$33.89,44,"3,779",0.01,#ERROR!,44,1491
2021-10-05 16:16:54,2021-10-01,BCYC,Bicycle Therapeutics Plc,Keen Nicholas,Chief Scientific Officer,S - Sale,$45.06,"-3,366",0,-100%,"-$151,688",#N/A,#N/A
2021-10-05 16:16:48,2021-10-01,SEER,"Seer, Inc.",Horn David R.,CFO,S - Sale+OE,$33.85,"-10,000","230,966",-4%,"-$338,466",#N/A,#N/A
2021-10-05 16:16:45,2021-10-01,APLS,"Apellis Pharmaceuticals, Inc.",Grossi Federico,CHIEF MEDICAL OFFICER,S - Sale,$33.26,-750,"66,180",-1%,"-$24,945",#N/A,#N/A
2021-10-05 16:16:03,2021-10-01,AMD,Advanced Micro Devices Inc,Caldwell John Edward,Dir,S - Sale,$102.65,"-35,000","24,672",-59%,"-$3,592,750",#N/A,#N/A
2021-10-05 16:15:58,2021-10-01,ALRM,"Alarm.Com Holdings, Inc.",Valenzuela Steve,CFO,S - Sale+OE,$78.72,"-1,501","41,094",-4%,"-$118,159",#N/A,#N/A
2021-10-05 16:15:49,2021-10-01,ATLC,Atlanticus Holdings Corp,Mattingly Mack F,Dir,S - Sale,$55.00,-428,"71,072",-1%,"-$23,540",#N/A,#N/A
2021-10-05 16:15:09,2020-10-14,EBC,"Eastern Bankshares, Inc.",Koegel John Francis,"CEO, Eastern Insurance Group",P - Purchase,$10.00,#ERROR!,"50,000",New,#ERROR!,50000,500000
2021-10-05 16:13:19,2021-10-01,KRTX,"Karuna Therapeutics, Inc.",Miller Andrew Craig,COO,S - Sale,$124.36,"-16,500","27,827",-37%,"-$2,051,899",#N/A,#N/A
2021-10-05 16:12:24,2021-10-04,CRWD,"Crowdstrike Holdings, Inc.",Black Colin,COO,S - Sale+OE,$240.85,"-25,000","175,210",-12%,"-$6,021,293",#N/A,#N/A
2021-10-05 16:12:08,2021-10-01,MRNA,"Moderna, Inc.",Andres Juan,See remarks,S - Sale+OE,$333.27,"-10,000",0,-100%,"-$3,332,700",#N/A,#N/A
2021-10-05 16:11:53,2021-10-01,EXTR,Extreme Networks Inc,Meyercord Edward,"Pres, CEO",S - Sale+OE,$10.10,"-25,000","718,806",-3%,"-$252,523",#N/A,#N/A
2021-10-05 16:11:04,2021-10-04,AKRO,"Akero Therapeutics, Inc.",Cheng Andrew,"Pres, CEO",S - Sale,$21.54,"-17,500","290,996",-6%,"-$376,950",#N/A,#N/A
2021-10-05 16:10:37,2021-10-01,AKRO,"Akero Therapeutics, Inc.",White William Richard,CFO,S - Sale+OE,$22.06,"-6,500","3,277",-66%,"-$143,367",#N/A,#N/A
2021-10-05 16:09:53,2021-10-01,RDFN,Redfin Corp,Bass Robert J,Dir,S - Sale,$50.27,"-1,500","7,759",-16%,"-$75,405",#N/A,#N/A
2021-10-05 16:08:48,2021-10-01,CRWD,"Crowdstrike Holdings, Inc.",Watzinger Gerhard,Dir,S - Sale+OE,$246.07,"-5,000","2,580",-66%,"-$1,230,350",#N/A,#N/A
2021-10-05 16:08:02,2021-10-01,RDFN,Redfin Corp,Frey Bridget,CTO,S - Sale+OE,$50.27,"-14,000","194,886",-7%,"-$703,780",#N/A,#N/A
2021-10-05 16:06:55,2021-10-04,TVTX,"Travere Therapeutics, Inc.",Heerma Peter,Chief Commercial Officer,S - Sale,$24.77,"-3,058","60,457",-5%,"-$75,746",#N/A,#N/A
2021-10-05 16:06:04,2021-10-01,ELF,"E.L.F. Beauty, Inc.",Amin Tarang,CEO,S - Sale,$29.28,"-42,561","853,568",-5%,"-$1,246,342",#N/A,#N/A
2021-10-05 16:05:37,2021-10-01,AMPL,"Amplitude, Inc.",Skates Spenser,"CEO, 10%",S - Sale,$54.23,"-25,000",0,-100%,"-$1,355,700",#N/A,#N/A
2021-10-05 16:05:15,2021-10-01,TTGT,Techtarget Inc,Hawk Don,Exec Dir,S - Sale,$82.53,"-10,000","89,369",-10%,"-$825,300",#N/A,#N/A
2021-10-05 16:04:25,2021-10-01,APPN,Appian Corp,Biddle Albert G.W. III,Dir,S - Sale,$92.72,"-5,900","26,512",-18%,"-$547,040",#N/A,#N/A
2021-10-05 16:02:22,2021-10-01,QTRX,Quanterix Corp,Fry John J,"GC, Secretary",S - Sale,$51.20,-340,"33,009",-1%,"-$17,408",#N/A,#N/A
2021-10-05 16:02:09,2021-10-01,QTRX,Quanterix Corp,Mattoon Dawn,"SVP, Diagnostics",S - Sale,$51.20,-342,"36,848",-1%,"-$17,511",#N/A,#N/A
2021-10-05 16:02:03,2021-10-01,QTRX,Quanterix Corp,Roskey Mark T.,"SVP, Strategic Partnerships",S - Sale,$51.20,-143,"23,555",-1%,"-$7,322",#N/A,#N/A
2021-10-05 16:01:26,2021-10-01,BNFT,"Benefitfocus, Inc.",Wegner Alpana,CFO,S - Sale+OE,$11.06,-119,"143,022",0%,"-$1,316",#N/A,#N/A
2021-10-05 16:01:21,2021-10-01,SRDX,Surmodics Inc,Maharaj Gary R,"Pres, CEO",S - Sale,$56.02,"-6,000","152,811",-4%,"-$336,097",#N/A,#N/A
2021-10-05 16:01:05,2021-10-01,JBLU,Jetblue Airways Corp,Hayes Robin,CEO,S - Sale,$15.70,"-1,000","558,686",0%,"-$15,700",#N/A,#N/A
2021-10-05 16:01:00,2020-06-05,AXDX,"Accelerate Diagnostics, Inc",Schuler Jack W,"Dir, 10%",P - Purchase,$9.08,#ERROR!,"17,117,607",0%,#ERROR!,54975,499173
2021-10-05 16:01:00,2021-10-01,SEDG,"Solaredge Technologies, Inc.",Adest Meir,"VP, Core Technologies",S - Sale,$269.98,"-10,000","260,171",-4%,"-$2,699,800",#N/A,#N/A
2021-10-05 16:00:17,2021-10-05,SEAS,"Seaworld Entertainment, Inc.",Nadeau Sharon P,CHRO,S - Sale,$59.83,"-2,028","49,903",-4%,"-$121,335",#N/A,#N/A
2021-10-05 15:58:29,2021-10-01,RELI,"Reliance Global Group, Inc.",Reliance Global Holdings LLC,CEO,P - Purchase,$2.54,#ERROR!,"5,101,612",0%,#ERROR!,1897,4818
2021-10-05 15:55:16,2021-10-01,GIPR,"Generation Income Properties, Inc.",Quilty Patrick,Dir,P - Purchase,$9.72,#ERROR!,"6,000",0.2,#ERROR!,1000,9725
2021-10-05 15:37:31,2021-10-01,PNC,"Pnc Financial Services Group, Inc.",Fallon Kieran John,EVP,S - Sale,$194.53,-125,"7,678",-2%,"-$24,316",#N/A,#N/A
2021-10-05 15:31:48,2021-07-27,UCASU,Uc Asset LP,Wu Xianghong,Majority Member of GP,P - Purchase,$1.11,#ERROR!,"167,453",0.01,#ERROR!,1304,1442
2021-10-05 15:31:48,2021-07-01,UCASU,Uc Asset LP,Wu Xianghong,Majority Member of GP,S - Sale,$1.42,"-4,804","167,453",-3%,"-$6,814",#N/A,#N/A
2021-10-05 15:28:02,2021-10-01,PEG,Public Service Enterprise Group Inc,Larossa Ralph A,COO,S - Sale,$60.83,"-4,890","70,643",-6%,"-$297,458",#N/A,#N/A
2021-10-05 15:15:05,2021-10-04,AUBN,"Auburn National Bancorporation, Inc",Housel David E,Dir,P - Purchase,$33.89,33,"5,674",0.01,#ERROR!,33,1119
2021-10-05 15:07:52,2021-10-04,AUBN,"Auburn National Bancorporation, Inc",Barrett J Tutt,Dir,P - Purchase,$33.89,46,"7,559",0.01,#ERROR!,46,1559
2021-10-05 14:59:14,2021-10-04,AUBN,"Auburn National Bancorporation, Inc",O'Donnell Shannon,SVP,P - Purchase,$33.90,18,"1,101",0.02,#ERROR!,18,610
2021-10-05 14:55:18,2021-10-01,SIVB,Svb Financial Group,Draper Michelle,CMO,S - Sale+OE,$650.00,-299,"3,566",-8%,"-$194,350",#N/A,#N/A
2021-10-05 14:45:21,2021-10-01,ALLY,Ally Financial Inc.,Morais Diane E.,"Pres, Ally Bank",S - Sale,$51.41,"-4,125","211,815",-2%,"-$212,066",#N/A,#N/A
2021-10-05 14:44:22,2021-10-01,ALLY,Ally Financial Inc.,Schugel Jason E.,Chief Risk Officer,S - Sale,$51.41,"-2,500","91,536",-3%,"-$128,525",#N/A,#N/A
2021-10-05 14:43:46,2021-10-04,HEI,Heico Corp,Schwitter Frank J,Dir,S - Sale,$134.08,-400,"2,778",-13%,"-$53,633",#N/A,#N/A
2021-10-05 14:43:37,2021-10-01,ALLY,Ally Financial Inc.,Laclair Jennifer A.,CFO,S - Sale,$51.41,"-3,333","95,435",-3%,"-$171,350",#N/A,#N/A
2021-10-05 14:42:59,2021-10-01,ALLY,Ally Financial Inc.,Timmerman Douglas R.,"Pres, Auto Finance",S - Sale,$51.41,"-2,917","135,188",-2%,"-$149,963",#N/A,#N/A
2021-10-05 14:33:03,2021-10-01,HAYW,"Hayward Holdings, Inc.",Roetken Rick,"Pres, North America",S - Sale,$22.09,"-2,014","194,388",-1%,"-$44,486",#N/A,#N/A
2021-10-05 14:11:22,2021-10-01,ARQT,"Arcutis Biotherapeutics, Inc.",Welgus Howard G.,Dir,S - Sale+OE,$23.87,"-2,500","206,887",-1%,"-$59,680",#N/A,#N/A
2021-10-05 14:10:13,2021-10-01,ARQT,"Arcutis Biotherapeutics, Inc.",Watanabe Todd Franklin,"Pres, CEO",S - Sale+OE,$25.01,"-1,500","812,793",0%,"-$37,510",#N/A,#N/A
2021-10-05 14:06:17,2021-10-01,PZG,Paramount Gold Nevada Corp.,Carden John,Dir,P - Purchase,$0.84,#ERROR!,"25,000",0.09,#ERROR!,2000,1679
2021-10-05 14:02:01,2021-10-01,INGR,Ingredion Inc,Xu Jinghuai,"SVP, Chief Innovation Officer",S - Sale,$90.48,0,"14,696",0%,-$2,#N/A,#N/A
2021-10-05 13:14:26,2021-08-07,IMTE,Integrated Media Technology Ltd,Lee Ying Chiu Herbert,10%,S - Sale,$2.21,"-1,912,811","210,001",-90%,"-$4,219,575",#N/A,#N/A
2021-10-05 13:00:15,2021-10-01,VRAR,"Glimpse Group, Inc.",Enslin Jeffrey D.,Dir,P - Purchase,$7.35,#ERROR!,"2,000",New,#ERROR!,2000,14710
2021-10-05 12:59:40,2021-08-07,IMTE,Integrated Media Technology Ltd,Marvel Finance Ltd,10%,S - Sale,$2.21,"-1,912,811","210,001",-90%,"-$4,219,575",#N/A,#N/A
2021-10-05 12:57:18,2021-10-04,RMD,Resmed Inc,Pendarvis David,Chief Administrative Officer,S - Sale,$260.79,"-1,487","122,472",-1%,"-$387,795",#N/A,#N/A
2021-10-05 12:16:40,2021-08-02,CFFN,"Capitol Federal Financial, Inc.",Haag Natalie G.,EVP,P - Purchase,$11.12,#ERROR!,"81,966",0.03,#ERROR!,2012,22373
2021-10-05 12:16:26,2021-10-01,LIVN,Livanova Plc,Moore Daniel Jeffrey,Dir,S - Sale,$80.00,"-1,000","30,630",-3%,"-$80,000",#N/A,#N/A
2021-10-05 12:07:16,2021-10-01,SNX,Synnex Corp,Polk Dennis,Exec Chair,S - Sale,$105.14,"-1,200","125,159",-1%,"-$126,173",#N/A,#N/A
2021-10-05 12:03:41,2021-10-01,SNX,Synnex Corp,Polk Dennis,Exec Chair,S - Sale+OE,$106.60,"-2,800","126,359",-2%,"-$298,479",#N/A,#N/A
2021-10-05 11:39:15,2021-10-01,NFJ,"Virtus Dividend, Interest & Premium Strategy Fund",Macleod James S,Dir,P - Purchase,$14.76,#ERROR!,"7,207",6.21,#ERROR!,6207,91584
2021-10-05 11:04:33,2021-10-04,ROK,"Rockwell Automation, Inc",Nardecchia Christopher,"SVP, CIO",S - Sale+OE,$292.07,-704,"7,363",-9%,"-$205,614",#N/A,#N/A
2021-10-05 11:01:38,2021-10-04,DRI,Darden Restaurants Inc,Madonna John W.,"SVP, Corporate Controller",S - Sale+OE,$155.45,"-2,674","4,561",-37%,"-$415,667",#N/A,#N/A
2021-10-05 11:00:19,2021-10-01,VRAR,"Glimpse Group, Inc.",Amen Lemuel,Dir,P - Purchase,$7.15,#ERROR!,"10,061",New,#ERROR!,10061,71925
2021-10-05 10:49:15,2021-10-04,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,151.79",21,"378,805",0%,#ERROR!,21,24188
2021-10-05 9:48:09,2021-10-01,CAL,Caleres Inc,Hannah Ken,"SVP, CFO",S - Sale,$22.51,"-10,000","100,918",-9%,"-$225,137",#N/A,#N/A
2021-10-05 9:43:01,2021-10-01,AGR,"Avangrid, Inc.",Solomont Alan D,Dir,P - Purchase,$48.91,103,"7,831",0.01,#ERROR!,103,5038
2021-10-05 9:27:44,2021-10-01,WM,Waste Management Inc,Hemmer Tara J.,"SVP, Chief Sustainability Off",S - Sale+OE,$149.07,"-12,186","32,978",-27%,"-$1,816,537",#N/A,#N/A
2021-10-05 8:33:21,2021-10-01,LFUS,Littelfuse Inc /de,Zommer Nathan,Dir,S - Sale,$275.19,"-2,500","209,881",-1%,"-$687,970",#N/A,#N/A
2021-10-05 8:20:16,2021-10-01,CVLY,Codorus Valley Bancorp Inc,Messick John Rodney,Dir,P - Purchase,$22.81,250,"5,370",0.05,#ERROR!,250,5702
2021-10-05 8:15:30,2021-10-01,SRRK,Scholar Rock Holding Corp,Flier Jeffrey S.,Dir,S - Sale,$30.89,"-6,000","22,272",-21%,"-$185,329",#N/A,#N/A
2021-10-04 21:58:23,2021-09-30,TRUP,"Trupanion, Inc.",Plouf Tricia,"Co-Pres, CFO",S - Sale+OE,$79.81,"-3,500","29,581",-11%,"-$279,348",#N/A,#N/A
2021-10-04 21:52:28,2021-10-04,SIG,Signet Jewelers Ltd,Drosos Virginia,CEO,S - Sale,$82.12,"-25,000","583,054",-4%,"-$2,052,995",#N/A,#N/A
2021-10-04 21:46:23,2021-10-01,PUBM,"Pubmatic, Inc.",Kumar Mukul,"Pres, Engineering",S - Sale+OE,$25.35,"-1,055",0,-100%,"-$26,747",#N/A,#N/A
2021-10-04 21:30:23,2021-09-30,EOSE,"Eos Energy Enterprises, Inc.","B. Riley Financial, Inc.",10%,S - Sale+OE,$14.19,"-131,886","5,774,832",-2%,"-$1,871,367",#N/A,#N/A
2021-10-04 21:29:25,2021-10-01,RDN,Radian Group Inc,Hoffman Edward J,"Sr. EVP, GC",S - Sale,$22.81,"-3,333","111,272",-3%,"-$76,026",#N/A,#N/A
2021-10-04 21:27:28,2021-10-01,MWA,"Mueller Water Products, Inc.",Franklin Shirley C.,Dir,S - Sale+OE,$15.28,"-5,112","60,554",-8%,"-$78,111",#N/A,#N/A
2021-10-04 21:22:18,2021-10-04,PUBM,"Pubmatic, Inc.",Goel Rajeev K.,"CEO, 10%",S - Sale+OE,$24.09,"-15,000",0,-100%,"-$361,406",#N/A,#N/A
2021-10-04 21:19:14,2021-10-01,U,Unity Software Inc.,Riccitiello John S.,"Pres, CEO",S - Sale+OE,$125.43,"-229,372","3,725,404",-6%,"-$28,770,649",#N/A,#N/A
2021-10-04 21:17:24,2021-10-01,ZNTL,"Zentalis Pharmaceuticals, Inc.",Gallagher Cam,Dir,S - Sale,$66.15,"-10,000","457,203",-2%,"-$661,490",#N/A,#N/A
2021-10-04 21:16:57,2021-10-01,ZNTL,"Zentalis Pharmaceuticals, Inc.",Bunker Kevin D.,COO,S - Sale,$66.13,"-8,420","995,417",-1%,"-$556,856",#N/A,#N/A
2021-10-04 21:15:48,2021-10-04,ZNTL,"Zentalis Pharmaceuticals, Inc.",Sun Anthony Y,"Pres, CEO",S - Sale,$66.33,"-26,799","2,687,095",-1%,"-$1,777,707",#N/A,#N/A
2021-10-04 21:15:10,2021-10-04,ZNTL,"Zentalis Pharmaceuticals, Inc.",Johnson David Michael,Dir,S - Sale,$66.35,"-12,896","80,959",-14%,"-$855,588",#N/A,#N/A
2021-10-04 21:05:34,2021-09-10,AVCT,"American Virtual Cloud Technologies, Inc.","Mock Lawrence E, Jr.",Dir,S - Sale+OE,$3.99,"-11,225","27,231,873",0%,"-$44,834",#N/A,#N/A
2021-10-04 21:02:29,2021-10-01,DECK,Deckers Outdoor Corp,Lafitte David E.,COO,S - Sale,$360.73,-500,"24,999",-2%,"-$180,365",#N/A,#N/A
2021-10-04 21:01:54,2021-09-10,AVCT,"American Virtual Cloud Technologies, Inc.","Navigation Capital Partners, Inc.",10%,S - Sale+OE,$4.00,"-6,079","10,039,724",0%,"-$24,316",#N/A,#N/A
