Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type,Price,Qty,Owned,DeltaOwn,Value,Qty2,Value2
2021-08-06 17:19:32,2021-08-05,SITM,Sitime Corp,Bonnot Lionel,See Remarks,S - Sale,$166.58,"-2,198","103,842",-2%,"-$366,143",#N/A,#N/A
2021-08-06 17:17:07,2021-08-05,FDS,Factset Research Systems Inc,Jordan Sheila B,Dir,S - Sale+OE,$357.13,"-1,935",0,-100%,"-$691,047",#N/A,#N/A
2021-08-06 17:15:19,2021-08-06,NXPI,Nxp Semiconductors N.V.,Wuamett Jennifer,"EVP, GC",S - Sale,$211.69,"-4,916","41,753",-11%,"-$1,040,669",#N/A,#N/A
2021-08-06 17:11:31,2021-08-06,BAC,Bank of America Corp /de/,Nguyen Thong M,Vice COB,S - Sale,$39.98,"-80,000","337,314",-19%,"-$3,198,400",#N/A,#N/A
2021-08-06 17:10:10,2021-08-04,EXPI,"Exp World Holdings, Inc.",Miles Randall D,Dir,S - Sale+OE,$45.79,"-15,000","700,080",-2%,"-$686,878",#N/A,#N/A
2021-08-06 17:09:44,2021-08-05,OPRT,Oportun Financial Corp,Kirscht Patrick,Chief Credit Officer,S - Sale,$22.00,"-5,000","138,539",-3%,"-$110,000",#N/A,#N/A
2021-08-06 17:09:28,2021-08-04,RMNI,"Rimini Street, Inc.",Rowe David W.,"EVP, CMO",S - Sale+OE,$8.31,"-11,527","222,012",-5%,"-$95,789",#N/A,#N/A
2021-08-06 17:08:32,2021-08-04,SQ,"Square, Inc.",Whiteley Sivan,"Gen. Counsel, Corp. Secretary",S - Sale,$264.90,"-7,757","109,236",-7%,"-$2,054,833",#N/A,#N/A
2021-08-06 17:07:25,2021-08-04,CHWY,"Chewy, Inc.",Helfrick Susan,GC,S - Sale,$90.00,"-10,463","399,407",-3%,"-$941,670",#N/A,#N/A
2021-08-06 17:06:44,2021-08-05,XPEL,"Xpel, Inc.",Constantine John,Former Director,S - Sale,$85.07,"-15,000","1,243,237",-1%,"-$1,276,004",#N/A,#N/A
2021-08-06 17:06:04,2021-08-05,AAT,"American Assets Trust, Inc.",Rady Ernest S,"COB, CEO, 10%",P - Purchase,$37.62,#ERROR!,"10,671,444",0%,#ERROR!,19940,750127
2021-08-06 17:05:07,2021-08-04,AN,"Autonation, Inc.",Jackson Michael J,"CEO, Dir",S - Sale+OE,$117.39,"-47,732","115,285",-29%,"-$5,603,364",#N/A,#N/A
2021-08-06 17:03:50,2021-08-04,DFS,Discover Financial Services,Kolsky Shifra,"SVP, Controller, CAO",S - Sale,$127.11,-800,"3,610",-18%,"-$101,687",#N/A,#N/A
2021-08-06 17:03:41,2021-08-05,HZNP,Horizon Therapeutics Public Ltd Co,Thompson Elizabeth H.Z.,"EVP, Research, Development",S - Sale,$106.34,"-7,542","14,187",-35%,"-$802,025",#N/A,#N/A
2021-08-06 17:03:40,2021-08-05,ACU,Acme United Corp,Olschan Brian S,"Pres, COO",S - Sale+OE,$40.52,"-4,000","39,576",-9%,"-$162,093",#N/A,#N/A
2021-08-06 17:02:52,2021-08-04,CWST,Casella Waste Systems Inc,Casella John W,CEO,S - Sale,$68.64,"-112,234","503,467",-18%,"-$7,704,200",#N/A,#N/A
2021-08-06 17:02:50,2021-08-04,ETSY,Etsy Inc,Buckley Merilee,Chief Accounting Officer,S - Sale+OE,$200.00,-908,0,-100%,"-$181,600",#N/A,#N/A
2021-08-06 17:02:34,2021-08-04,DFS,Discover Financial Services,Walcott Wanjiku Juanita,"EVP, GC, GC",S - Sale,$127.00,"-15,000","60,977",-20%,"-$1,905,000",#N/A,#N/A
2021-08-06 17:02:23,2021-08-05,MDRX,"Allscripts Healthcare Solutions, Inc.",Khorey Lisa,Chief Client Delivery Officer,S - Sale,$17.14,"-50,000","166,308",-23%,"-$857,022",#N/A,#N/A
2021-08-06 17:02:15,2021-08-04,CWST,Casella Waste Systems Inc,Coletta Edmond,"SVP, CFO",S - Sale,$69.40,"-10,000","158,680",-6%,"-$694,004",#N/A,#N/A
2021-08-06 16:59:45,2021-08-04,RUN,Sunrun Inc.,Vonreichbauer Thomas Arthur,CFO,S - Sale,$52.96,"-6,140","169,156",-4%,"-$325,194",#N/A,#N/A
2021-08-06 16:58:35,2021-08-04,BHG,Bright Health Group Inc.,Kadre Manuel,Dir,P - Purchase,$8.65,#ERROR!,"50,000",New,#ERROR!,50000,432500
2021-08-06 16:55:41,2021-08-04,RMNI,"Rimini Street, Inc.",Grady Sebastian,Pres,S - Sale+OE,$8.31,"-5,764","102,090",-5%,"-$47,899",#N/A,#N/A
2021-08-06 16:55:18,2021-08-05,PLUS,Eplus Inc,Raiguel Darren S,COO,S - Sale,$100.00,"-2,000","44,645",-4%,"-$200,000",#N/A,#N/A
2021-08-06 16:54:14,2021-05-07,FAT,"Fat Brands, Inc",Junger John Squire,Dir,P - Purchase,$9.67,229,"106,565",0%,#ERROR!,229,2214
2021-08-06 16:51:49,2021-08-04,ALGN,Align Technology Inc,Coletti Julie Ann,"SVP, Chief Legal, Regulatory",S - Sale,$710.00,-782,26,-97%,"-$555,220",#N/A,#N/A
2021-08-06 16:50:28,2021-08-05,GDYN,"Grid Dynamics Holdings, Inc.",Kozyrkov Vadim,SVP of Engineering,S - Sale,$20.73,-207,"198,400",0%,"-$4,291",#N/A,#N/A
2021-08-06 16:49:55,2021-08-06,IMAQ,International Media Acquisition Corp.,Sarkar Shibasish,"CEO, 10%",P - Purchase,$10.00,#ERROR!,"6,396,900",0.01,#ERROR!,82500,825000
2021-08-06 16:49:37,2021-08-05,GDYN,"Grid Dynamics Holdings, Inc.",Klimoff Stan,Chief Strategy Officer,S - Sale,$20.86,"-7,000","282,661",-2%,"-$145,994",#N/A,#N/A
2021-08-06 16:49:32,2021-08-04,BHG,Bright Health Group Inc.,Immelt Jeffrey R,Dir,P - Purchase,$8.80,#ERROR!,"198,012",1.36,#ERROR!,114000,1003428
2021-08-06 16:49:17,2021-08-06,IMAQ,International Media Acquisition Corp.,Content Creation Media LLC,10%,P - Purchase,$10.00,#ERROR!,"6,396,900",0.01,#ERROR!,82500,825000
2021-08-06 16:48:15,2021-08-04,MTSI,"Macom Technology Solutions Holdings, Inc.",Bland Charles R,Dir,S - Sale,$61.52,"-4,500","36,299",-11%,"-$276,840",#N/A,#N/A
2021-08-06 16:47:49,2021-08-04,ITGR,Integer Holdings Corp,Houghton Carter,"Pres, Electrochem",S - Sale,$93.55,"-2,500","2,708",-48%,"-$233,868",#N/A,#N/A
2021-08-06 16:47:45,2021-08-04,IT,Gartner Inc,Dawkins Alwyn,"EVP, Global Business Sales",S - Sale,$295.28,"-2,872","38,328",-7%,"-$848,044",#N/A,#N/A
2021-08-06 16:47:00,2021-08-06,FMBH,"First Mid Bancshares, Inc.",Gatons Rhonda G,"SVP, Chief HR Ofc",S - Sale,$42.00,-193,"4,921",-4%,"-$8,106",#N/A,#N/A
2021-08-06 16:45:51,2021-08-04,VINC,"Vincerx Pharma, Inc.",Izumi Raquel E.,See Remarks,P - Purchase,$11.96,#ERROR!,"1,619,199",0%,#ERROR!,1000,11960
2021-08-06 16:45:06,2021-08-06,FFWM,First Foundation Inc.,Hakopian John,"Pres, FFA",S - Sale+OE,$25.04,"-10,000","840,528",-1%,"-$250,424",#N/A,#N/A
2021-08-06 16:44:24,2021-08-04,IT,Gartner Inc,Kranich Robin B,"EVP, CHRO",S - Sale+OE,$294.41,"-5,694","6,759",-46%,"-$1,676,376",#N/A,#N/A
2021-08-06 16:44:16,2021-08-05,NVCR,Novocure Ltd,Madden Martin J.,Dir,S - Sale,$153.13,-34,"16,004",0%,"-$5,206",#N/A,#N/A
2021-08-06 16:43:57,2021-08-04,STMP,Stamps.Com Inc,Clem John Roland,"Chief Product, Strategy Offic",S - Sale+OE,$329.45,"-6,161",884,-87%,"-$2,029,751",#N/A,#N/A
2021-08-06 16:42:59,2021-08-05,MDLA,"Medallia, Inc.",Oulman Roxanne,"CFO, EVP",S - Sale,$33.69,"-8,225","472,266",-2%,"-$277,081",#N/A,#N/A
2021-08-06 16:41:57,2021-08-04,NVCR,Novocure Ltd,Shah Pritesh,Chief Commercial Officer,S - Sale,$148.71,"-2,063","74,169",-3%,"-$306,789",#N/A,#N/A
2021-08-06 16:41:13,2021-08-05,OSH,"Oak Street Health, Inc.",Price Geoffrey M,COO,S - Sale,$65.12,"-7,893","6,500,407",0%,"-$513,976",#N/A,#N/A
2021-08-06 16:41:11,2021-08-05,BDC,Belden Inc.,Vestjens Roel,"Pres, CEO",S - Sale+OE,$52.52,"-7,013","47,125",-13%,"-$368,314",#N/A,#N/A
2021-08-06 16:40:23,2021-08-06,THRM,Gentherm Inc,Zoldos Jennifer L.,Chief Accounting Officer,S - Sale,$83.09,-285,"1,235",-19%,"-$23,681",#N/A,#N/A
2021-08-06 16:39:59,2021-08-05,WTRG,"Essential Utilities, Inc.",Franklin Chris,CEO,S - Sale,$50.00,"-44,183","131,519",-25%,"-$2,209,150",#N/A,#N/A
2021-08-06 16:39:02,2021-08-05,NVCR,Novocure Ltd,Leung Gabriel,Dir,S - Sale+OE,$152.50,"-1,000","72,859",-1%,"-$152,500",#N/A,#N/A
2021-08-06 16:38:22,2021-08-04,MANH,Manhattan Associates Inc,Huntz John J Jr,Dir,S - Sale,$162.33,"-5,000","64,808",-7%,"-$811,650",#N/A,#N/A
2021-08-06 16:38:06,2021-08-04,XPEL,"Xpel, Inc.",Crumly Richard K.,"Dir, 10%",S - Sale,$84.90,"-36,000","1,738,406",-2%,"-$3,056,400",#N/A,#N/A
2021-08-06 16:37:55,2021-08-04,TNET,"Trinet Group, Inc.",Bingham H Raymond,Dir,S - Sale,$85.83,-830,"99,519",-1%,"-$71,242",#N/A,#N/A
2021-08-06 16:37:23,2021-08-05,MATX,"Matson, Inc.",Cox Matthew J,"COB, CEO",S - Sale,$69.86,"-5,000","290,544",-2%,"-$349,296",#N/A,#N/A
2021-08-06 16:37:14,2021-08-05,MATX,"Matson, Inc.",Forest Ronald J,Pres,S - Sale,$69.90,"-10,000","62,127",-14%,"-$699,027",#N/A,#N/A
2021-08-06 16:35:06,2021-08-05,FDBC,Fidelity D & D Bancorp Inc,McDonald Michael J,Vice COB,P - Purchase,$52.00,93,"151,832",0%,#ERROR!,93,4836
2021-08-06 16:34:05,2021-08-04,CMG,Chipotle Mexican Grill Inc,Niccol Brian R,"COB, CEO",S - Sale+OE,"$1,902.03","-11,483","27,524",-29%,"-$21,841,008",#N/A,#N/A
2021-08-06 16:32:48,2021-08-04,XPEL,"Xpel, Inc.",Pape Ryan,"Pres, CEO",S - Sale,$84.72,"-8,000","1,211,602",-1%,"-$677,786",#N/A,#N/A
2021-08-06 16:31:43,2021-08-06,UTHR,United Therapeutics Corp,Causey Christopher,Dir,S - Sale+OE,$210.00,"-2,610",750,-78%,"-$548,100",#N/A,#N/A
2021-08-06 16:30:55,2021-08-04,CMG,Chipotle Mexican Grill Inc,Brandt Christopher W,CMO,S - Sale+OE,"$1,904.00","-1,575","9,136",-15%,"-$2,998,800",#N/A,#N/A
2021-08-06 16:30:46,2021-08-04,ROL,Rollins Inc,Bimmerman Julie Korioth,"Interim CFO, Treasurer",P - Purchase,$38.99,12,"38,155",0%,#ERROR!,12,468
2021-08-06 16:30:36,2021-08-05,KBLB,"Kraig Biocraft Laboratories, Inc",Thompson Kimberly Kraig,"CEO, CFO, 10%",S - Sale,$0.00,"-36,000","203,394,547",0%,$0,#N/A,#N/A
2021-08-06 16:30:08,2021-08-05,AVLR,"Avalara, Inc.",Mathradas Amit,See Remarks,S - Sale+OE,$168.77,"-4,428","91,904",-5%,"-$747,318",#N/A,#N/A
2021-08-06 16:30:06,2021-08-05,CBRE,"Cbre Group, Inc.",Giamartino Emma E.,See Remarks,S - Sale,$96.90,-227,"15,305",-1%,"-$21,996",#N/A,#N/A
2021-08-06 16:29:58,2021-08-04,CBRE,"Cbre Group, Inc.",Kirk J. Christopher,Global COO,S - Sale,$97.01,"-18,000","131,498",-12%,"-$1,746,248",#N/A,#N/A
2021-08-06 16:29:40,2021-08-04,TMO,Thermo Fisher Scientific Inc.,Casper Marc N,"COB, CEO",S - Sale,$539.49,"-20,000","280,215",-7%,"-$10,789,813",#N/A,#N/A
2021-08-06 16:26:11,2021-08-04,MASS,908 Devices Inc.,Brown Christopher D.,CTO,S - Sale,$32.54,"-15,000","1,053,912",-1%,"-$488,067",#N/A,#N/A
2021-08-06 16:26:02,2021-08-04,KLAC,Kla Corp,Donzella Oreste,EVP,S - Sale,$346.89,-472,"36,034",-1%,"-$163,732",#N/A,#N/A
2021-08-06 16:25:43,2021-08-04,KLAC,Kla Corp,Lorig Brian,EVP,S - Sale,$346.89,"-1,654","28,668",-5%,"-$573,756",#N/A,#N/A
2021-08-06 16:25:35,2021-08-04,PHX,Phx Minerals Inc.,"Edenbrook Capital, LLC",10%,P - Purchase,$2.99,#ERROR!,"4,557,448",0.02,#ERROR!,81681,244634
2021-08-06 16:25:25,2021-08-04,KLAC,Kla Corp,Kirloskar Virendra A,"SVP, Chief Accounting Officer",S - Sale,$346.89,"-1,103","3,890",-22%,"-$382,620",#N/A,#N/A
2021-08-06 16:24:59,2021-08-05,NKE,"Nike, Inc.",Campion Andrew,COO,S - Sale,$171.50,"-7,125","98,739",-7%,"-$1,221,938",#N/A,#N/A
2021-08-06 16:24:38,2021-08-04,BHC,Bausch Health Companies Inc.,De Schutter Richard U,Dir,P - Purchase,$25.01,#ERROR!,"330,909",0.03,#ERROR!,10000,250123
2021-08-06 16:23:59,2021-08-04,CWH,"Camping World Holdings, Inc.",Bell Karin L,CFO,S - Sale,$42.00,"-3,652","127,177",-3%,"-$153,384",#N/A,#N/A
2021-08-06 16:23:33,2021-08-04,MA,Mastercard Inc,Mastercard Foundation,10%,S - Sale,$369.85,"-236,919","106,876,225",0%,"-$87,624,121",#N/A,#N/A
2021-08-06 16:23:13,2021-08-04,AVAV,Aerovironment Inc,Conver Timothy E,Chairman of the Board,S - Sale,$100.63,"-7,000","298,051",-2%,"-$704,422",#N/A,#N/A
2021-08-06 16:22:50,2021-08-05,NKE,"Nike, Inc.",Friend Matthew,EVP: CFO,S - Sale,$171.50,"-3,546","66,479",-5%,"-$608,139",#N/A,#N/A
2021-08-06 16:22:08,2021-08-04,DDOG,"Datadog, Inc.",Kopits Laszlo,GC,S - Sale+OE,$129.71,"-52,700","97,476",-35%,"-$6,835,434",#N/A,#N/A
2021-08-06 16:21:19,2021-08-04,DDOG,"Datadog, Inc.",Pomel Olivier,CEO,S - Sale+OE,$117.66,"-109,104","246,299",-31%,"-$12,836,972",#N/A,#N/A
2021-08-06 16:19:53,2021-08-05,CYTK,Cytokinetics Inc,Blum Robert I,"Pres, CEO",S - Sale+OE,$29.12,"-5,000","361,729",-1%,"-$145,604",#N/A,#N/A
2021-08-06 16:18:11,2021-08-05,FSBW,"Fs Bancorp, Inc.",Piesik Margaret R.,Dir,S - Sale+OE,$35.15,"-1,000","8,671",-10%,"-$35,150",#N/A,#N/A
2021-08-06 16:18:01,2021-08-05,DD,"Dupont De Nemours, Inc.",Kissam Luther C IV,Dir,P - Purchase,$75.94,#ERROR!,"14,023",0.55,#ERROR!,5000,379687
2021-08-06 16:17:56,2021-08-06,FMBM,F&m Bank Corp,Hanna Mark Christopher,President & CEO,P - Purchase,$28.75,252,"10,290",0.03,#ERROR!,252,7250
2021-08-06 16:17:04,2021-08-04,NWL,Newell Brands Inc.,Malkoski Kristine Kay,Business Unit CEO - Food,P - Purchase,$24.97,150,"10,700",0.01,#ERROR!,150,3746
2021-08-06 16:16:41,2021-08-04,DPZ,Dominos Pizza Inc,Weiner Russell J,"COO, Pres, Domino's U.S.",S - Sale+OE,$537.71,"-54,130","27,563",-66%,"-$29,106,123",#N/A,#N/A
2021-08-06 16:16:36,2021-08-05,BSX,Boston Scientific Corp,Thepaut Eric Francis Yves,"EVP, Pres, Eur, Mid-East, Afr",S - Sale,$44.14,"-41,741","66,129",-39%,"-$1,842,306",#N/A,#N/A
2021-08-06 16:16:31,2021-08-04,MEDP,"Medpace Holdings, Inc.",Keating Ashley M.,Dir,S - Sale+OE,$178.00,"-1,000",0,-100%,"-$178,000",#N/A,#N/A
2021-08-06 16:16:05,2021-08-05,ABMD,Abiomed Inc,Minogue Michael R,"COB, Pres, CEO",S - Sale+OE,$341.18,"-25,000","495,000",-5%,"-$8,529,582",#N/A,#N/A
2021-08-06 16:16:03,2021-08-05,TARS,"Tarsus Pharmaceuticals, Inc.",Ackermann Michael,Dir,S - Sale,$25.00,"-1,383","1,231,798",0%,"-$34,577",#N/A,#N/A
2021-08-06 16:15:26,2021-08-05,XGN,Exagen Inc.,Tullis James L L,Dir,S - Sale,$10.72,"-6,800","1,542,988",0%,"-$72,863",#N/A,#N/A
2021-08-06 16:14:56,2021-08-05,OPCH,"Option Care Health, Inc.",Sullivan Timothy P,"Dir, 10%",S - Sale,$20.25,"-20,700,000","47,112,640",-31%,"-$419,175,000",#N/A,#N/A
2021-08-06 16:14:41,2021-08-05,TARS,"Tarsus Pharmaceuticals, Inc.",Azamian Bobak R.,"Pres, CEO",S - Sale,$25.00,"-1,370","1,233,651",0%,"-$34,250",#N/A,#N/A
2021-08-06 16:13:16,2021-08-05,INFO,Ihs Markit Ltd.,Uggla Lance Darrell Gordon,"CEO, COB",S - Sale,$118.85,"-36,810","1,237,513",-3%,"-$4,374,869",#N/A,#N/A
2021-08-06 16:13:00,2021-08-04,EFX,Equifax Inc,Dhore Prasanna,"Chief D, A, Innovation Officer",S - Sale,$257.49,"-2,001","13,465",-13%,"-$515,239",#N/A,#N/A
2021-08-06 16:12:43,2021-08-05,OPCH,"Option Care Health, Inc.",Madison Dearborn Partners LLC,"Dir, 10%",S - Sale,$20.25,"-20,700,000","47,160,171",-31%,"-$419,175,000",#N/A,#N/A
2021-08-06 16:12:06,2021-08-04,FRST,Primis Financial Corp.,Eggemeyer John M III,Dir,P - Purchase,$15.51,413,413,New,#ERROR!,413,6406
2021-08-06 16:11:51,2021-08-04,SAIA,Saia Inc,Odell Richard D,Dir,S - Sale+OE,$238.03,"-5,000","13,969",-26%,"-$1,190,150",#N/A,#N/A
2021-08-06 16:11:38,2021-08-04,CARG,"Cargurus, Inc.",Steinert Langley,"Exec COB, 10%",S - Sale,$29.14,"-31,098","1,828,323",-2%,"-$906,040",#N/A,#N/A
2021-08-06 16:11:04,2021-08-06,FMBM,F&m Bank Corp,Shillingburg Stephanie E,Executive Vice President,P - Purchase,$28.75,10,"8,852",0%,#ERROR!,10,300
2021-08-06 16:10:37,2021-08-03,CSTL,Castle Biosciences Inc,Bradbury Daniel,Dir,S - Sale,$69.67,"-10,000","576,578",-2%,"-$696,727",#N/A,#N/A
2021-08-06 16:10:35,2021-08-05,TEL,Te Connectivity Ltd.,Lynch Thomas J,Dir,S - Sale+OE,$148.31,"-100,000","161,602",-38%,"-$14,830,549",#N/A,#N/A
2021-08-06 16:10:04,2021-08-05,OPCH,"Option Care Health, Inc.",Betten Elizabeth Quadros,"Dir, 10%",S - Sale,$20.25,"-20,700,000","47,112,922",-31%,"-$419,175,000",#N/A,#N/A
2021-08-06 16:09:51,2021-08-04,DNLI,Denali Therapeutics Inc.,Schuth Alexander O.,"COO, Secretary",S - Sale,$52.22,"-10,000","573,036",-2%,"-$522,233",#N/A,#N/A
2021-08-06 16:09:41,2021-08-06,INDB,Independent Bank Corp,Miskell Eileen C,Dir,S - Sale,$72.79,"-2,645","14,341",-16%,"-$192,517",#N/A,#N/A
2021-08-06 16:09:03,2021-08-04,SAIA,Saia Inc,Eisnor Di-Ann,Dir,S - Sale,$238.50,"-1,565","6,548",-19%,"-$373,253",#N/A,#N/A
2021-08-06 16:08:40,2021-08-04,HIG,"Hartford Financial Services Group, Inc.",Robinson David C,"EVP, GC",S - Sale+OE,$65.00,"-5,469","9,519",-36%,"-$355,485",#N/A,#N/A
2021-08-06 16:08:35,2021-08-04,ENTG,Entegris Inc,Loy Bertrand,"Pres, CEO",S - Sale,$125.44,"-56,178","337,616",-14%,"-$7,046,767",#N/A,#N/A
2021-08-06 16:08:27,2021-08-04,HSON,"Hudson Global, Inc.",Eberwein Jeffrey E.,CEO,P - Purchase,$18.03,#ERROR!,"250,834",0.01,#ERROR!,1500,27040
2021-08-06 16:07:59,2021-08-04,NVT,Nvent Electric Plc,Zawoyski Sara E,"EVP, CFO",S - Sale+OE,$34.00,"-1,916","31,276",-6%,"-$65,144",#N/A,#N/A
2021-08-06 16:07:39,2021-08-03,CSTL,Castle Biosciences Inc,Maetzold Derek J,"Pres, Chief Exec. Officer",S - Sale,$70.35,"-4,020","893,478",0%,"-$282,807",#N/A,#N/A
2021-08-06 16:07:02,2021-08-04,ENTG,Entegris Inc,Lederer James P,Dir,S - Sale,$125.00,"-5,000","14,704",-25%,"-$625,000",#N/A,#N/A
2021-08-06 16:05:23,2021-08-04,EVER,"Everquote, Inc.",Mason David W,"GC, Secretary",S - Sale,$25.56,"-2,000","110,820",-2%,"-$51,120",#N/A,#N/A
2021-08-06 16:04:34,2021-08-05,VOYA,"Voya Financial, Inc.",Ferrara Nancy,See Remarks,S - Sale+OE,$65.60,"-3,000","13,816",-18%,"-$196,794",#N/A,#N/A
2021-08-06 16:04:30,2021-08-04,CACC,Credit Acceptance Corp,Ulatowski Daniel A.,Chief Sales Officer,S - Sale+OE,$550.00,"-1,500","16,512",-8%,"-$825,000",#N/A,#N/A
2021-08-06 16:03:49,2021-08-05,REGN,"Regeneron Pharmaceuticals, Inc.",Yancopoulos George,"Pres, Chief Scientific",S - Sale,$600.06,"-50,000","1,157,024",-4%,"-$30,003,000",#N/A,#N/A
2021-08-06 16:03:29,2021-08-06,FMBM,F&m Bank Corp,Comer Carrie A,EVP&CFO,P - Purchase,$28.75,3,"5,259",0%,#ERROR!,3,75
2021-08-06 16:02:48,2021-08-05,REGN,"Regeneron Pharmaceuticals, Inc.",Bassler Bonnie L,Dir,S - Sale+OE,$600.00,"-2,559",891,-74%,"-$1,535,400",#N/A,#N/A
2021-08-06 16:01:07,2021-08-04,TT,Trane Technologies Plc,Pittard Raymond D,EVP,S - Sale,$200.06,"-4,256","82,954",-5%,"-$851,449",#N/A,#N/A
2021-08-06 15:15:57,2021-08-04,CERC,Cerecor Inc.,"Armistice Capital, LLC","Dir, 10%",P - Purchase,$2.72,#ERROR!,"39,662,442",0%,#ERROR!,150000,408515
2021-08-06 14:54:52,2021-07-09,GBCS,"Selectis Health, Inc.",Neuman Clifford L Esq,Dir,P - Purchase,$0.50,#ERROR!,"2,307,274",0.05,#ERROR!,100000,50000
2021-08-06 14:54:37,2021-08-06,TREX,Trex Co Inc,Zambanini Adam Dante,"Pres, Trex Residential Pr",S - Sale+OE,$104.77,"-7,239","166,631",-4%,"-$758,430",#N/A,#N/A
2021-08-06 14:46:41,2021-08-05,EVBN,Evans Bancorp Inc,Miller Robert G Jr,Dir,S - Sale+OE,$39.57,"-2,150","72,611",-3%,"-$85,076",#N/A,#N/A
2021-08-06 14:46:32,2021-08-05,TROW,Price T Rowe Group Inc,Stromberg William J,CEO,S - Sale+OE,$211.18,"-8,000","577,611",-1%,"-$1,689,398",#N/A,#N/A
2021-08-06 13:51:39,2021-08-05,CIEN,Ciena Corp,Moylan James E Jr,"SVP Finance, CFO",S - Sale,$56.87,"-2,000","327,421",-1%,"-$113,740",#N/A,#N/A
2021-08-06 13:50:58,2021-05-13,AHNR,Athena Gold Corp,Gibbs John D,10%,P - Purchase,$0.08,#ERROR!,"50,038,248",0%,#ERROR!,161000,12870
2021-08-06 13:41:59,2021-08-06,MSEX,Middlesex Water Co,Reinhard Walter G,Dir,S - Sale,$110.18,-300,"7,651",-4%,"-$33,053",#N/A,#N/A
2021-08-06 13:27:25,2021-08-05,WAT,Waters Corp /de/,Salice Thomas P,Dir,S - Sale,$395.00,"-8,500","99,408",-8%,"-$3,357,500",#N/A,#N/A
2021-08-06 13:26:48,2021-08-06,CBKM,Consumers Bancorp Inc /oh/,Williams Derek G,"SVP, Retail Operations, Sales",P - Purchase,$19.45,#ERROR!,"7,133",0.18,#ERROR!,1100,21395
2021-08-06 13:13:09,2021-08-05,NARI,"Inari Medical, Inc.",Hoffman William,"Pres, CEO",S - Sale,$93.33,"-30,000","730,831",-4%,"-$2,799,974",#N/A,#N/A
2021-08-06 13:08:06,2021-08-04,MORN,"Morningstar, Inc.",Mansueto Joseph D,"Exec COB, 10%",S - Sale,$267.42,"-16,022","36,779,271",0%,"-$4,284,602",#N/A,#N/A
2021-08-06 13:03:23,2021-08-05,FFWM,First Foundation Inc.,Hakopian John,"Pres, FFA",S - Sale+OE,$24.52,"-5,000","840,528",-1%,"-$122,590",#N/A,#N/A
2021-08-06 12:58:27,2021-08-04,JWN,Nordstrom Inc,Thomas Geevy Sk,Pres - Nordstrom Rack,S - Sale,$35.00,"-18,572","131,027",-12%,"-$650,020",#N/A,#N/A
2021-08-06 12:57:15,2021-08-05,LLY,Eli Lilly & Co,Lilly Endowment Inc,10%,S - Sale,$264.26,"-132,692","108,379,408",0%,"-$35,065,320",#N/A,#N/A
2021-08-06 12:55:05,2021-08-05,OVV,Ovintiv Inc.,Minyard Katherine Lucas,Dir,P - Purchase,$25.51,#ERROR!,"11,000",0.87,#ERROR!,5130,130866
2021-08-06 12:34:32,2021-08-05,NWE,Northwestern Corp,Schroeppel Bobbi L,"VP HR, CC, Comm",S - Sale,$62.55,"-1,100","25,173",-4%,"-$68,805",#N/A,#N/A
2021-08-06 12:28:26,2021-08-05,CMS,Cms Energy Corp,Hendrian Catherine A,SVP,S - Sale,$62.80,"-7,991","43,856",-15%,"-$501,815",#N/A,#N/A
2021-08-06 12:12:35,2021-08-04,LAZY,"Lazydays Holdings, Inc.",Tomashot Nicholas J,CFO,S - Sale+OE,$20.79,"-15,000","37,045",-29%,"-$311,895",#N/A,#N/A
2021-08-06 11:49:02,2021-08-05,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,469.32",23,"377,852",0%,#ERROR!,23,33794
2021-08-06 11:39:49,2021-08-05,CLH,Clean Harbors Inc,Robertson Andrea,Dir,S - Sale,$99.14,"-2,168","11,208",-16%,"-$214,936",#N/A,#N/A
2021-08-06 11:38:04,2021-08-04,VICR,Vicor Corp,McNamara Michael,GM Mfg. Ops,S - Sale+OE,$118.90,"-8,437",0,-100%,"-$1,003,115",#N/A,#N/A
2021-08-06 11:34:37,2021-08-06,CWBC,Community West Bancshares /,Plourd Martin E,"Pres, CEO",P - Purchase,$13.60,300,"97,800",0%,#ERROR!,300,4080
2021-08-06 11:25:36,2021-08-05,DRNG,"Drone Guarder, Inc.","Video River Networks, Inc.","COB, Pres, CEO, 10%",P - Purchase,$0.01,#ERROR!,"22,000,000",New,#ERROR!,22000000,145200
2021-08-06 11:20:17,2021-08-04,RNA,"Avidity Biosciences, Inc.","Rtw Investments, LP",10%,P - Purchase,$18.00,#ERROR!,"4,795,000",0.2,#ERROR!,800000,14400000
2021-08-06 11:12:45,2021-08-05,IEHC,Ieh Corp,"Zeff Capital, LP",10%,S - Sale,$14.80,"-90,000","232,862",-28%,"-$1,332,000",#N/A,#N/A
2021-08-06 11:10:40,2021-08-04,VICR,Vicor Corp,Tuozzolo Claudio,Corp. VP,S - Sale+OE,$119.06,"-1,007","49,480",-2%,"-$119,889",#N/A,#N/A
2021-08-06 10:59:28,2021-08-05,CHMG,Chemung Financial Corp,Streeter Jeffrey B,Dir,P - Purchase,$45.94,#ERROR!,"7,589",0.25,#ERROR!,1500,68910
