Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type,Price,Qty,Owned,DeltaOwn,Value,Qty2,Value2
2022-03-31 11:35:19,2022-03-31,CMTV,Community Bancorp /vt,Moore Jeffrey Lee,Dir,P - Purchase,$22.80,500,"5,212",0.11,#ERROR!,500,11400
2022-03-31 11:43:12,2022-03-29,BROS,Dutch Bros Inc.,Maxwell Brian,COO,S - Sale,$63.73,"-42,000","1,279,620",-3%,"-$2,676,490",#N/A,#N/A
2022-03-31 11:59:33,2022-03-30,MCB,Metropolitan Bank Holding Corp.,Defazio Mark R,"Pres, CEO",S - Sale+OE,$106.51,"-2,600","81,988",-3%,"-$276,935",#N/A,#N/A
2022-03-31 12:01:10,2022-03-29,TELA,"Tela Bio, Inc.","Ew Healthcare Partners Fund 2, L.P.",See footnote 2,P - Purchase,$11.65,#ERROR!,"3,311,236",0%,#ERROR!,5697,66370
2022-03-31 12:16:43,2022-03-30,KN,Knowles Corp,Anderson John S.,"SVP, CFO",S - Sale+OE,$22.77,"-25,000","135,882",-16%,"-$569,250",#N/A,#N/A
2022-03-31 12:51:20,2022-03-30,LLY,Eli Lilly & Co,Lilly Endowment Inc,10%,S - Sale,$292.03,"-2,500","106,154,186",0%,"-$730,075",#N/A,#N/A
2022-03-31 13:35:51,2022-03-29,RNDB,"Randolph Bancorp, Inc.",Friedman Martin S.,10%,S - Sale,$26.48,"-119,292","4,947",-96%,"-$3,158,852",#N/A,#N/A
2022-03-31 13:45:14,2022-03-29,CTAS,Cintas Corp,Hansen J. Michael,"VP, CFO",S - Sale+OE,$424.24,"-8,200","81,110",-9%,"-$3,478,725",#N/A,#N/A
2022-03-31 14:09:39,2022-03-29,CMPS,Compass Pathways Plc,Jenkins Annalisa,Dir,S - Sale,$12.48,"-3,384","20,356",-14%,"-$42,232",#N/A,#N/A
2022-03-31 14:12:22,2022-03-29,CMPS,Compass Pathways Plc,Norton David Y,Dir,S - Sale,$12.48,"-3,384","20,356",-14%,"-$42,232",#N/A,#N/A
2022-03-31 14:24:51,2022-03-29,CMPS,Compass Pathways Plc,Goldsmith George Jay,"CEO, 10%",S - Sale,$12.48,"-12,744","8,552,398",0%,"-$159,045",#N/A,#N/A
2022-03-31 14:28:42,2022-03-29,SKKY,"Skkynet Cloud Systems, Inc.",Thomas Paul E,Pres,P - Purchase,$0.19,#ERROR!,"5,010,000",0%,#ERROR!,10000,1875
2022-03-31 14:34:40,2022-03-29,CMT,Core Molding Technologies Inc,Smith Andrew O,Dir,P - Purchase,$11.11,#ERROR!,"67,365",0.03,#ERROR!,2000,22220
2022-03-31 14:38:01,2022-03-29,CMPS,Compass Pathways Plc,Malievskaia Ekaterina,"Chief Innovation Officer, 10%",S - Sale,$12.48,"-12,744","8,552,398",0%,"-$159,045",#N/A,#N/A
2022-03-31 14:46:35,2022-03-30,VIR,"Vir Biotechnology, Inc.",Hanly Ann M.,CTO,S - Sale,$26.24,"-2,627","81,485",-3%,"-$68,925",#N/A,#N/A
2022-03-31 15:18:32,2022-03-29,DKS,"Dick'S Sporting Goods, Inc.",Germano Donald J.,"EVP, Stores",S - Sale+OE,$110.33,"-23,961","166,708",-13%,"-$2,643,655",#N/A,#N/A
2022-03-31 15:38:46,2022-03-29,HQI,"Hirequest, Inc.",Shanahan Kathleen M,Dir,P - Purchase,$19.39,999,"44,126",0.02,#ERROR!,999,19371
2022-03-31 15:51:52,2022-03-30,SPRO,"Spero Therapeutics, Inc.","Aquilo Capital Management, LLC",10%,P - Purchase,$8.79,#ERROR!,"5,281,504",0.01,#ERROR!,50000,439420
2022-03-31 16:00:43,2022-03-30,IGXT,Intelgenx Technologies Corp.,Matzen Dana,"VP BD, Corp.Dev.of Subsidiary",P - Purchase,$0.27,#ERROR!,"60,000",0.71,#ERROR!,25000,6625
2022-03-31 16:02:40,2022-03-29,BRX,Brixmor Property Group Inc.,Siegel Steven F,See Remarks,S - Sale,$26.00,"-20,000","324,000",-6%,"-$520,000",#N/A,#N/A
2022-03-31 16:03:51,2022-03-29,DV,"Doubleverify Holdings, Inc.",Zagorski Mark,CEO,P - Purchase,$25.64,#ERROR!,"310,422",0.07,#ERROR!,19846,508844
2022-03-31 16:04:00,2022-03-30,FHI,"Federated Hermes, Inc.",Donahue Thomas R,"VP, CFO, Treasurer",S - Sale,$34.18,"-30,000","1,122,274",-3%,"-$1,025,511",#N/A,#N/A
2022-03-31 16:04:48,2022-03-29,REGN,"Regeneron Pharmaceuticals, Inc.",Brown Michael S,Dir,S - Sale+OE,$699.00,"-1,930","13,244",-13%,"-$1,349,070",#N/A,#N/A
2022-03-31 16:05:38,2022-03-29,FUBO,Fubotv Inc. /fl,Horihuela Alberto,Chief Growth Officer,S - Sale+OE,$7.56,"-161,454","1,193,852",-12%,"-$1,220,899",#N/A,#N/A
2022-03-31 16:05:49,2022-03-29,CERE,"Cerevel Therapeutics Holdings, Inc.",Renger John,Chief Scientific Officer,S - Sale+OE,$35.00,"-10,000","1,980",-83%,"-$350,000",#N/A,#N/A
2022-03-31 16:05:54,2022-03-29,SITC,Site Centers Corp.,Vesy Christa A,"EVP, CAO",S - Sale,$16.88,"-35,000","89,309",-28%,"-$590,765",#N/A,#N/A
2022-03-31 16:08:07,2022-03-29,ENTG,Entegris Inc,Beckman Bruce W.,"SVP, Finance",S - Sale+OE,$140.00,"-2,530","25,921",-9%,"-$354,200",#N/A,#N/A
2022-03-31 16:09:42,2022-03-29,DASH,"Doordash, Inc.",Tang Stanley,Dir,S - Sale+OE,$120.17,"-80,000","28,388",-74%,"-$9,613,680",#N/A,#N/A
2022-03-31 16:13:36,2022-03-29,ENTG,Entegris Inc,Rucci Corey,"SVP, Business Development",S - Sale,$140.00,"-2,130","28,540",-7%,"-$298,200",#N/A,#N/A
2022-03-31 16:13:48,2022-03-29,AMC,"Amc Entertainment Holdings, Inc.",Cox Chris A,"SVP, Chief Accounting Officer",S - Sale,$28.80,"-14,931","13,250",-53%,"-$429,998",#N/A,#N/A
2022-03-31 16:13:50,2022-03-29,ALIT,"Alight, Inc. / Delaware",Foley William P II,Dir,S - Sale,$10.39,"-1,085,429","13,327,770",-8%,"-$11,274,594",#N/A,#N/A
2022-03-31 16:17:07,2022-03-29,NDAQ,"Nasdaq, Inc.",Peterson Bradley J,EVP,S - Sale,$180.00,"-7,500","25,016",-23%,"-$1,350,000",#N/A,#N/A
2022-03-31 16:17:19,2022-03-30,CRM,"Salesforce.Com, Inc.",Benioff Marc,"COB, co-CEO",S - Sale+OE,$216.02,"-2,300","28,918,241",0%,"-$496,849",#N/A,#N/A
2022-03-31 16:19:18,2022-03-29,NDAQ,"Nasdaq, Inc.",Dillard Lauren B.,EVP,S - Sale,$180.00,"-2,500","49,370",-5%,"-$450,000",#N/A,#N/A
2022-03-31 16:19:31,2022-03-29,EMR,Emerson Electric Co,Bulanda Mark J,Exec Pres Auto Sols,S - Sale+OE,$97.35,"-4,574","193,339",-2%,"-$445,297",#N/A,#N/A
2022-03-31 16:22:57,2022-03-29,TTD,"Trade Desk, Inc.",Grayson Blake Jeffrey,CFO,S - Sale+OE,$72.50,"-6,084","151,803",-4%,"-$441,090",#N/A,#N/A
2022-03-31 16:25:25,2022-03-31,LFT,"Lument Finance Trust, Inc.",Briggs James A,CFO,P - Purchase,$2.73,#ERROR!,"48,750",0.11,#ERROR!,5000,13645
2022-03-31 16:30:21,2022-03-30,CREX,"Creative Realities, Inc.",Nesbit Stephen,Dir,P - Purchase,$0.86,#ERROR!,"225,781",3.18,#ERROR!,171800,147696
2022-03-31 16:30:55,2022-03-28,SEDG,"Solaredge Technologies, Inc.",Lando Zvi,CEO,S - Sale+OE,$332.74,"-45,199","45,231",-50%,"-$15,039,558",#N/A,#N/A
2022-03-31 16:30:55,2022-03-29,NXRT,"Nexpoint Residential Trust, Inc.",Mitts Brian,"CFO, EVP Finance, Secy, Treas",S - Sale,$90.80,"-1,100","77,488",-1%,"-$99,880",#N/A,#N/A
2022-03-31 16:31:02,2022-03-29,PXD,Pioneer Natural Resources Co,Montemayor Margaret,"VP, CAO",S - Sale,$250.34,-500,"5,012",-9%,"-$125,168",#N/A,#N/A
2022-03-31 16:31:08,2022-03-29,RYTM,"Rhythm Pharmaceuticals, Inc.",Roberts William T.,Chief Accounting Officer,S - Sale+OE,$11.13,"-1,023","1,477",-41%,"-$11,386",#N/A,#N/A
2022-03-31 16:31:15,2022-03-29,ABNB,"Airbnb, Inc.",Balogh Aristotle N,CTO,S - Sale,$174.00,"-1,000","290,468",0%,"-$174,000",#N/A,#N/A
2022-03-31 16:31:24,2022-03-29,ANTX,"An2 Therapeutics, Inc.","Ra Capital Management, L.P.",10%,P - Purchase,$15.00,#ERROR!,"415,612",-133%,#ERROR!,1666666,24999990
2022-03-31 16:31:56,2022-03-29,BSX,Boston Scientific Corp,Butcher Arthur C,"EVP, Pres, Asia Pacific",S - Sale+OE,$45.00,"-10,269","32,827",-24%,"-$462,105",#N/A,#N/A
2022-03-31 16:32:24,2022-03-29,VTR,"Ventas, Inc.",Cafaro Debra A,"COB, CEO",S - Sale+OE,$63.40,"-69,602","904,103",-7%,"-$4,412,976",#N/A,#N/A
2022-03-31 16:32:32,2022-03-29,AMBA,Ambarella Inc,Chen Yun-Lung,"VP, Business Development",S - Sale,$104.22,"-8,000","41,287",-16%,"-$833,760",#N/A,#N/A
2022-03-31 16:32:41,2022-03-30,JEF,Jefferies Financial Group Inc.,Jones Thomas W,Dir,P - Purchase,$33.48,#ERROR!,"15,697",1.76,#ERROR!,10000,334800
2022-03-31 16:32:48,2022-03-29,AMBA,Ambarella Inc,Paisley Christopher B,Dir,S - Sale+OE,$100.05,-250,"31,263",-1%,"-$25,013",#N/A,#N/A
2022-03-31 16:33:22,2022-03-30,PXD,Pioneer Natural Resources Co,Shah Neal H,"SVP, CFO",S - Sale,$256.97,"-3,500","19,376",-15%,"-$899,392",#N/A,#N/A
2022-03-31 16:33:43,2022-03-29,RCL,Royal Caribbean Cruises Ltd,Bayley Michael W,"Pres,CEO,Royal Caribbean Intl",S - Sale,$80.00,"-3,637","116,951",-3%,"-$290,960",#N/A,#N/A
2022-03-31 16:33:52,2022-03-29,SXT,Sensient Technologies Corp,Winder Investment Pte Ltd,10%,P - Purchase,$85.77,#ERROR!,"5,166,161",0.01,#ERROR!,35846,3074412
2022-03-31 16:34:22,2022-03-31,SEEL,"Seelos Therapeutics, Inc.",Mehra Raj,See Remarks,P - Purchase,$0.85,#ERROR!,"3,281,546",0.02,#ERROR!,66667,56840
2022-03-31 16:35:30,2022-03-29,USAU,U.S. Gold Corp.,Bee George M,"CEO, Pres",P - Purchase,$7.15,#ERROR!,"389,527",0%,#ERROR!,1567,11204
2022-03-31 16:36:52,2022-03-30,ASMB,"Assembly Biosciences, Inc.",McHutchison John G,"CEO, Pres",S - Sale+OE,$2.17,"-4,614","204,829",-2%,"-$10,000",#N/A,#N/A
2022-03-31 16:37:08,2022-03-30,PXD,Pioneer Natural Resources Co,Berg Mark Stephen,"EVP, Corporate Operations",S - Sale,$256.71,"-2,500","99,531",-2%,"-$641,763",#N/A,#N/A
2022-03-31 16:38:24,2022-03-29,BTTX,"Better Therapeutics, Inc.",Parker Geoffrey M.,Dir,P - Purchase,$2.15,#ERROR!,"68,333",0.28,#ERROR!,15000,32231
2022-03-31 16:38:29,2022-03-30,PXD,Pioneer Natural Resources Co,Cheatwood Chris J,"EVP, Advisor to Management",S - Sale,$257.19,"-4,653","46,871",-9%,"-$1,196,710",#N/A,#N/A
2022-03-31 16:39:01,2022-03-29,AMC,"Amc Entertainment Holdings, Inc.",Frank Elizabeth F,"EVP, CHIEF CONTENT OFFICER",S - Sale,$29.91,"-20,000","4,168",-83%,"-$598,240",#N/A,#N/A
2022-03-31 16:39:43,2022-03-31,JNPR,Juniper Networks Inc,Leelanivas Manoj,EVP COO,S - Sale,$38.00,"-13,366","108,504",-11%,"-$507,908",#N/A,#N/A
2022-03-31 16:39:47,2022-03-29,BTTX,"Better Therapeutics, Inc.",Armanino Andrew J.,Dir,P - Purchase,$2.14,#ERROR!,"139,662",0.4,#ERROR!,40000,85620
2022-03-31 16:40:06,2022-03-29,PINS,"Pinterest, Inc.",Morgenfeld Todd R,CFO,S - Sale+OE,$26.37,"-53,016","641,025",-8%,"-$1,398,213",#N/A,#N/A
2022-03-31 16:41:02,2022-03-30,ASMB,"Assembly Biosciences, Inc.",Okazaki Jason A,COO,S - Sale+OE,$2.17,"-1,269","94,614",-1%,"-$2,750",#N/A,#N/A
2022-03-31 16:41:57,2022-03-29,IRM,Iron Mountain Inc,Evens Deirdre,"EVP, GM, Asset Lifestyle Mgmt",S - Sale+OE,$55.00,"-29,037","67,687",-30%,"-$1,597,035",#N/A,#N/A
2022-03-31 16:44:12,2022-03-31,PXD,Pioneer Natural Resources Co,Risch Frank A,Dir,S - Sale,$254.81,"-1,000","14,371",-7%,"-$254,810",#N/A,#N/A
2022-03-31 16:44:23,2022-03-30,ASMB,"Assembly Biosciences, Inc.",Delaney William E IV,Chief Scientific Officer,S - Sale+OE,$2.17,"-1,038","78,083",-1%,"-$2,250",#N/A,#N/A
2022-03-31 16:48:47,2022-03-30,ASMB,"Assembly Biosciences, Inc.",Stamm Luisa M,Chief Medical Officer,S - Sale+OE,$2.17,"-1,038","40,315",-3%,"-$2,250",#N/A,#N/A
2022-03-31 16:48:49,2022-03-29,PZN,"Pzena Investment Management, Inc.",Pzena Richard Stanton,"COB, CEO, Co-CIO",P - Purchase,$5.45,#ERROR!,"24,783,304",0.03,#ERROR!,779586,4248744
2022-03-31 16:48:49,2022-03-29,PZN,"Pzena Investment Management, Inc.",Pzena Richard Stanton,"COB, CEO, Co-CIO",S - Sale+OE,$5.45,"-779,586","24,783,304",-3%,"-$4,248,744",#N/A,#N/A
2022-03-31 16:49:58,2022-03-30,CVS,Cvs Health Corp,Shah Prem S,"EVP, Co-Pres of Retail",S - Sale+OE,$104.70,"-5,346","103,998",-5%,"-$559,726",#N/A,#N/A
2022-03-31 16:50:55,2022-03-29,PD,"Pagerduty, Inc.",Justice Dave,Chief Revenue Officer,S - Sale,$37.23,"-3,474","301,901",-1%,"-$129,351",#N/A,#N/A
2022-03-31 16:51:15,2022-03-30,SZL.A,Sezzle Inc.,Ciresi Candice,"GC, CHIEF LEGAL OFCR",S - Sale,$1.08,"-6,323",0,-100%,"-$6,829",#N/A,#N/A
2022-03-31 16:51:53,2022-03-29,SLP,"Simulations Plus, Inc.",Woltosz Walter S,"Dir, 10%",S - Sale,$48.75,"-20,000","4,197,259",0%,"-$974,972",#N/A,#N/A
2022-03-31 16:52:08,2022-03-30,SLB,Schlumberger Limited/nv,Jaramillo Claudia,"VP, Treasurer",S - Sale,$43.00,"-11,628","41,483",-22%,"-$500,004",#N/A,#N/A
2022-03-31 16:52:14,2022-03-30,ASMB,"Assembly Biosciences, Inc.",Samar Michael P.,CFO,S - Sale+OE,$2.17,"-2,285","76,748",-3%,"-$4,953",#N/A,#N/A
2022-03-31 16:55:46,2022-03-30,SO,Southern Co,"Greene Kimberly S,","COB, Pres, CEO, GAS",S - Sale+OE,$72.70,"-100,005","123,120",-45%,"-$7,270,532",#N/A,#N/A
2022-03-31 16:59:20,2022-03-30,PRPL,"Purple Innovation, Inc.","Coliseum Capital Management, LLC","Dir, 10%",P - Purchase,$6.47,#ERROR!,"30,927,798",0.02,#ERROR!,650000,4205500
2022-03-31 17:00:42,2022-03-29,VRM,"Vroom, Inc.",Hennessy Paul J.,CEO,S - Sale,$2.94,"-19,389","326,989",-6%,"-$57,087",#N/A,#N/A
2022-03-31 17:01:00,2022-03-31,AOUT,"American Outdoor Brands, Inc.",Fulmer Hugh Andrew,"EVP, CFO, Treasurer",P - Purchase,$13.55,#ERROR!,"52,273",0.08,#ERROR!,3700,50152
2022-03-31 17:03:44,2022-03-29,VRM,"Vroom, Inc.",Stott Carol Denise,"Chief People, Culture Officer",S - Sale,$2.94,"-7,812","137,233",-5%,"-$23,001",#N/A,#N/A
2022-03-31 17:04:58,2022-03-31,FRST,Primis Financial Corp.,Brockwell Bruce Todd,"EVP, Head of Commercial",S - Sale+OE,$13.98,-147,"10,757",-1%,"-$2,055",#N/A,#N/A
2022-03-31 17:05:01,2022-03-29,NVST,Envista Holdings Corp,Aghdaei Amir,CEO,S - Sale,$51.66,"-10,538","364,779",-3%,"-$544,391",#N/A,#N/A
2022-03-31 17:06:26,2022-03-29,JAMF,Jamf Holding Corp.,Klausmeyer Kevin,Dir,S - Sale,$36.04,"-9,146","17,686",-34%,"-$329,604",#N/A,#N/A
2022-03-31 17:12:51,2022-03-29,JHG,Janus Henderson Group Plc,Peltz Nelson,"Dir, 10%",P - Purchase,$35.63,#ERROR!,"31,867,800",0.02,#ERROR!,682514,24321061
2022-03-31 17:13:11,2022-03-30,FET,"Forum Energy Technologies, Inc.","Scf Partners, Inc.","Member of Group, 10%",S - Sale,$24.52,"-30,833","666,781",-4%,"-$756,124",#N/A,#N/A
2022-03-31 17:13:23,2022-03-29,JHG,Janus Henderson Group Plc,Garden Edward P,"Dir, 10%",P - Purchase,$35.63,#ERROR!,"31,867,800",0.02,#ERROR!,682514,24321061
2022-03-31 17:14:03,2022-03-29,CELH,"Celsius Holdings, Inc.",Milmoe William H.,10%,S - Sale,$60.04,"-20,000","83,814",-19%,"-$1,200,800",#N/A,#N/A
2022-03-31 17:16:07,2022-03-29,DELL,Dell Technologies Inc.,Elias Howard D,"CCO, Pres, Svcs., Digital",S - Sale,$54.67,"-67,613","316,243",-18%,"-$3,696,403",#N/A,#N/A
2022-03-31 17:16:50,2022-03-29,LIVN,Livanova Plc,McDonald Damien,CEO,S - Sale+OE,$81.50,"-2,784","85,969",-3%,"-$226,896",#N/A,#N/A
2022-03-31 17:28:48,2022-03-30,PMD,Psychemedics Corp,Kamin Peter,10%,P - Purchase,$6.89,#ERROR!,"1,021,150",0.01,#ERROR!,12403,85516
2022-03-31 17:28:57,2022-03-29,SIG,Signet Jewelers Ltd,Ptak Stash,* See Remarks,S - Sale,$80.00,-421,"37,974",-1%,"-$33,680",#N/A,#N/A
2022-03-31 17:29:12,2022-03-29,TRU,Transunion,Cello Todd M,"EVP, CFO",S - Sale,$105.00,-392,"73,442",-1%,"-$41,160",#N/A,#N/A
2022-03-31 17:29:28,2022-03-29,SLNO,Soleno Therapeutics Inc,Sinclair Andrew,Dir,P - Purchase,$0.00,#ERROR!,"18,022,602",0.75,#ERROR!,7720000,0
2022-03-31 17:30:43,2022-03-29,CWK,Cushman & Wakefield Plc,McDonald Andrew R.,Pres,S - Sale,$21.00,"-2,061","109,935",-2%,"-$43,281",#N/A,#N/A
2022-03-31 17:30:50,2022-03-29,PMVP,"Pmv Pharmaceuticals, Inc.",Orbimed Advisors LLC,10%,S - Sale,$21.63,"-474,500","6,589,330",-7%,"-$10,264,415",#N/A,#N/A
2022-03-31 17:31:11,2022-03-30,LBTY,Liberty Global Plc,Salvato Andrea,"SVP, CHIEF DEVELOPMENT OFFICER",S - Sale,$26.52,"-40,000","103,168",-28%,"-$1,060,828",#N/A,#N/A
2022-03-31 17:31:30,2022-03-29,LBTY,Liberty Global Plc,Waldron Jason,"SVP, CAO",S - Sale,$26.51,"-19,752","150,651",-12%,"-$523,578",#N/A,#N/A
2022-03-31 17:31:44,2022-03-29,SLNO,Soleno Therapeutics Inc,Abingworth LLP,10%,P - Purchase,$0.00,#ERROR!,"18,022,602",0.75,#ERROR!,7720000,0
2022-03-31 17:32:08,2022-03-31,SSRM,Ssr Mining Inc.,White Alison Lynn,CFO,S - Sale,$22.07,"-4,223","45,808",-8%,"-$93,202",#N/A,#N/A
2022-03-31 17:37:47,2022-03-29,RLAY,"Relay Therapeutics, Inc.",Adams Brian,GC,S - Sale,$29.87,-333,"64,584",-1%,"-$9,947",#N/A,#N/A
2022-03-31 17:41:32,2022-03-29,RLAY,"Relay Therapeutics, Inc.",Bergstrom Donald A,"Pres, R, D",S - Sale,$29.87,-622,"94,304",-1%,"-$18,579",#N/A,#N/A
2022-03-31 17:44:32,2022-03-29,SEAC,Seachange International Inc,Aquino Peter D,"Pres, C.E.O.",S - Sale,$1.21,"-9,723","577,777",-2%,"-$11,765",#N/A,#N/A
2022-03-31 17:45:20,2022-03-29,RLAY,"Relay Therapeutics, Inc.",Catinazzo Thomas,CFO,S - Sale,$29.87,-282,"53,977",-1%,"-$8,423",#N/A,#N/A
2022-03-31 17:45:37,2022-03-29,MSP,Datto Holding Corp.,Singh Sanjay Kumar,Chief Revenue Officer,S - Sale+OE,$26.99,"-5,395","137,969",-4%,"-$145,611",#N/A,#N/A
2022-03-31 17:46:05,2022-03-29,NGS,Natural Gas Services Group Inc,Chisholm John,Dir,S - Sale,$11.92,"-3,000","10,792",-22%,"-$35,750",#N/A,#N/A
2022-03-31 17:46:38,2022-03-29,MSP,Datto Holding Corp.,Severance William,Chief Accounting Officer,S - Sale+OE,$27.01,"-1,652","19,851",-8%,"-$44,621",#N/A,#N/A
2022-03-31 17:46:50,2022-03-29,CRC,California Resources Corp,Goldentree Asset Management LP,10%,S - Sale,$48.60,"-376,691","7,727,395",-5%,"-$18,306,770",#N/A,#N/A
2022-03-31 17:49:03,2022-03-29,RLAY,"Relay Therapeutics, Inc.",Porter Andy,Chief Administrative Officer,S - Sale,$29.87,-294,"47,023",-1%,"-$8,782",#N/A,#N/A
2022-03-31 17:49:17,2022-03-29,TRUP,"Trupanion, Inc.",Doak Michael,Dir,S - Sale+OE,$95.00,-450,332,-58%,"-$42,750",#N/A,#N/A
2022-03-31 17:56:40,2022-03-29,MORN,"Morningstar, Inc.",Mansueto Joseph D,"Exec COB, 10%",S - Sale,$279.85,"-29,786","17,294,184",0%,"-$8,335,561",#N/A,#N/A
2022-03-31 17:56:46,2022-03-29,LYFT,"Lyft, Inc.",Sverchek Kristin,Pres of Business Affairs,S - Sale,$40.00,"-7,938","309,385",-3%,"-$317,526",#N/A,#N/A
2022-03-31 18:00:40,2022-03-31,AMC,"Amc Entertainment Holdings, Inc.",McDonald John D,"EVP, US OPERATIONS",S - Sale,$23.91,"-25,000","1,463",-94%,"-$597,625",#N/A,#N/A
2022-03-31 18:07:20,2022-03-29,STE,Steris Plc,Burton Karen L,"VP, Controller, CAO",S - Sale+OE,$246.00,"-4,000","6,375",-39%,"-$984,000",#N/A,#N/A
2022-03-31 18:08:15,2022-03-29,CSTL,Castle Biosciences Inc,Bradbury Daniel,Dir,S - Sale,$45.12,"-17,704","380,351",-4%,"-$798,809",#N/A,#N/A
2022-03-31 18:18:54,2022-03-29,KFRC,Kforce Inc,Kelly David M,"EVP, CFO",S - Sale,$75.44,"-5,000","96,407",-5%,"-$377,200",#N/A,#N/A
2022-03-31 18:21:34,2022-03-29,SWAV,"Shockwave Medical, Inc.",Francis Laura,Dir,S - Sale+OE,$201.93,"-4,200","3,551",-54%,"-$848,106",#N/A,#N/A
2022-03-31 18:28:53,2022-03-29,SMAR,Smartsheet Inc,Hansen Megan,"Chief People, Culture Officer",S - Sale,$55.46,"-10,694","2,244",-83%,"-$593,089",#N/A,#N/A
2022-03-31 18:30:13,2022-03-29,SWKS,"Skyworks Solutions, Inc.",Griffin Liam,"COB, CEO, Pres",S - Sale,$140.00,"-10,000","65,296",-13%,"-$1,400,000",#N/A,#N/A
2022-03-31 19:08:21,2022-03-29,MMI,"Marcus & Millichap, Inc.",Nadji Hessam,CEO,S - Sale,$50.27,"-10,000","175,058",-5%,"-$502,691",#N/A,#N/A
2022-03-31 19:12:12,2022-03-29,JELD,"Jeld-Wen Holding, Inc.",Turtle Creek Asset Management Inc.,10%,P - Purchase,$21.81,#ERROR!,"11,692,075",0.04,#ERROR!,453790,9897396
2022-03-31 19:18:01,2022-03-29,FORA,Forian Inc.,Trotman Stanley S Jr,Dir,P - Purchase,$6.45,#ERROR!,"127,500",0.09,#ERROR!,10000,64500
2022-03-31 19:19:00,2022-03-29,MSLP,Musclepharm Corp,"White Winston Select Asset Fund Series Fund Mp-18, LLC",10%,S - Sale,$0.00,"-626,826","3,021,529",-17%,$0,#N/A,#N/A
2022-03-31 19:22:35,2022-03-31,CRM,"Salesforce.Com, Inc.",Benioff Marc,"COB, co-CEO",S - Sale+OE,$214.30,"-2,300","28,918,241",0%,"-$492,887",#N/A,#N/A
2022-03-31 19:34:33,2022-03-29,POSH,"Poshmark, Inc.",Tung Hans,Dir,S - Sale,$13.16,"-316,605","3,590,399",-8%,"-$4,165,275",#N/A,#N/A
2022-03-31 19:38:57,2022-03-29,TW,Tradeweb Markets Inc.,Olesky Lee,CEO,S - Sale+OE,$90.59,-500,"270,377",0%,"-$45,294",#N/A,#N/A
2022-03-31 19:41:20,2022-03-29,TW,Tradeweb Markets Inc.,Hult William,Pres,S - Sale+OE,$91.00,-100,"213,626",0%,"-$9,100",#N/A,#N/A
2022-03-31 19:41:49,2022-03-29,WSM,Williams Sonoma Inc,Simmons Sabrina,Dir,S - Sale,$153.85,"-2,030","6,594",-24%,"-$312,316",#N/A,#N/A
2022-03-31 19:42:41,2022-03-29,OSS,"One Stop Systems, Inc.",Cooper Steve D,10%,S - Sale,$4.12,"-2,100","2,832,137",0%,"-$8,652",#N/A,#N/A
2022-03-31 19:46:08,2022-03-28,MULN,Mullen Automotive Inc.,Michery David,"CEO, Pres, 10%",S - Sale,$2.48,"-300,000","8,661,066",-3%,"-$744,116",#N/A,#N/A
2022-03-31 19:46:55,2022-03-29,FB,"Meta Platforms, Inc.",Newstead Jennifer,GC,S - Sale,$226.24,-476,"14,878",-3%,"-$107,690",#N/A,#N/A
2022-03-31 20:04:19,2022-03-29,AXNX,"Axonics, Inc.",Kiernan Jane E,Dir,S - Sale,$60.50,"-5,250","7,594",-41%,"-$317,607",#N/A,#N/A
2022-03-31 20:04:41,2022-03-29,AXNX,"Axonics, Inc.",Cohen Raymond W,CEO,S - Sale,$60.00,"-50,000","193,635",-21%,"-$3,000,000",#N/A,#N/A
2022-03-31 20:08:25,2022-03-29,OSW,Onespaworld Holdings Ltd,Heyer Andrew R,Dir,S - Sale,$10.52,"-19,454","1,071,687",-2%,"-$204,640",#N/A,#N/A
2022-03-31 20:15:00,2022-03-31,LQDT,Liquidity Services Inc,Daunt John,Chief Commercial Officer,S - Sale+OE,$17.85,"-4,594","71,971",-6%,"-$82,003",#N/A,#N/A
2022-03-31 20:15:15,2022-03-29,ANTX,"An2 Therapeutics, Inc.",Aziz Kabeer,"Dir, 10%",P - Purchase,$15.00,#ERROR!,"2,597,380",0.07,#ERROR!,166666,2499990
2022-03-31 20:15:26,2022-03-29,ANTX,"An2 Therapeutics, Inc.","Adjuvant Global Health Technology Fund, L.P.",10%,P - Purchase,$15.00,#ERROR!,"2,597,380",0.07,#ERROR!,166666,2499990
2022-03-31 20:15:32,2022-03-29,ANTX,"An2 Therapeutics, Inc.",Readnour Robin Shane,Dir,P - Purchase,$15.00,#ERROR!,"487,592",0.46,#ERROR!,153334,2300010
2022-03-31 20:17:54,2022-03-29,BLFS,Biolife Solutions Inc,Berard Todd,CMO,S - Sale,$22.24,-475,"90,437",-1%,"-$10,564",#N/A,#N/A
2022-03-31 20:18:01,2022-03-29,BLFS,Biolife Solutions Inc,Rice Michael,CEO,S - Sale,$22.24,-830,"327,155",0%,"-$18,459",#N/A,#N/A
2022-03-31 20:18:21,2022-03-29,BLFS,Biolife Solutions Inc,Foster Karen A.,Chief Quality Officer,S - Sale,$22.24,-547,"85,115",-1%,"-$12,165",#N/A,#N/A
2022-03-31 20:18:42,2022-03-29,BLFS,Biolife Solutions Inc,Mathew Aby J.,"EVP, Chief Scientific Officer",S - Sale,$22.24,-658,"225,523",0%,"-$14,634",#N/A,#N/A
